Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,25,CHS,BAA,,5,NA,NA,2.6,9.2,0.283,2,2.8,0.714,NA,0.8,2.2,7.2
1948-49,26,CHS,BAA,,2,NA,NA,7,18,0.389,5.5,5.5,1,NA,6,4.5,19.5
1949-50,27,CHS,NBA,,2,NA,NA,3.5,13.5,0.259,5,6.5,0.769,NA,6,4,12
1950-51,28,PHW,NBA,,2,NA,NA,3,7.5,0.4,1.5,3,0.5,7.5,7,4.5,7.5
1951-52,29,PHW,NBA,SG,3,NA,40.7,2.7,6.3,0.421,6.3,8,0.792,4.7,7.3,5.3,11.7
1952-53,30,FTW,NBA,SG,8,NA,41.1,3,8.9,0.338,4.3,6.4,0.667,4,3.8,2.9,10.3
1953-54,31,FTW,NBA,PG,4,NA,34,3.3,9.5,0.342,2.3,3,0.75,3,4.3,2.3,8.8
1954-55,32,FTW,NBA,PG,11,NA,40.5,2.7,8.5,0.323,3.1,3.6,0.85,5.5,7.1,3.4,8.5
1955-56,33,FTW,NBA,PG,10,NA,17.3,0.9,2.7,0.333,1.1,2.5,0.44,2.6,3.5,1.6,2.9
1956-57,34,BOS,NBA,PG,10,NA,12.8,0.8,2.2,0.364,0.6,1.5,0.4,2,1.7,1.8,2.2
1957-58,35,BOS,NBA,PG,10,NA,9.1,0.5,2.1,0.238,0.7,0.9,0.778,1.4,0.7,2,1.7
Career,NA,,TOT,,67,NA,25.4,2,6.2,0.33,2.3,3.3,0.7,3.3,3.7,2.6,6.4
,NA,,NBA,,60,NA,25.4,1.8,5.6,0.33,2.2,3.3,0.682,3.3,3.9,2.6,5.9
,NA,,BAA,,7,NA,NA,3.9,11.7,0.329,3,3.6,0.84,NA,2.3,2.9,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,FTW,NBA,,33,NA,32.8,2.3,6.9,0.332,2.7,3.9,0.688,3.9,4.8,2.6,7.3
2 seasons,NA,BOS,NBA,,20,NA,11,0.7,2.2,0.302,0.7,1.2,0.542,1.7,1.2,1.9,2
3 seasons,NA,CHS,BAA,,9,NA,NA,3.8,12.1,0.312,3.4,4.2,0.816,NA,3.1,3.1,11
2 seasons,NA,PHW,NBA,,5,NA,40.7,2.8,6.8,0.412,4.4,6,0.733,5.8,7.2,5,10
