Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979-80,24,SAS,NBA,SG,2,NA,12,9,24,0.375,6,12,0.5,3,12,0.25,9,12,0.75,0,6,6,6,0,0,0,6,33
1980-81,25,MIL,NBA,PG,4,NA,38,8.5,16.1,0.529,0,1.9,0,8.5,14.2,0.6,6.6,7.6,0.875,0,0.9,0.9,5.7,0,0.9,2.8,8.5,23.7
1982-83,27,DEN,NBA,SG,8,NA,183,7.1,14.6,0.486,0.6,2,0.3,6.5,12.6,0.516,2.2,3.3,0.647,0.4,3.3,3.7,7.5,1,0,4.3,3.9,16.9
1983-84,28,DEN,NBA,PG,5,NA,77,4.2,13.1,0.321,0.5,3.7,0.125,3.7,9.4,0.4,1.9,1.9,1,0.5,0.9,1.4,5.6,0,0,3.7,6.1,10.8
1984-85,29,DEN,NBA,SG,15,0,281,7.9,18.3,0.434,2.2,6.5,0.333,5.8,11.8,0.489,1.8,2.2,0.824,0.4,3.7,4.1,5.9,1.7,0.4,4.6,5,19.9
1985-86,30,DEN,NBA,PG,10,0,204,5.3,14.5,0.366,1.2,5.1,0.241,4.1,9.4,0.434,4.4,5.3,0.833,1.1,2.5,3.5,4.4,1.8,0.5,2.3,3.4,16.2
1986-87,31,DEN,NBA,SG,3,0,57,4.4,12,0.368,1.3,4.4,0.286,3.2,7.6,0.417,1.3,1.3,1,1.3,3.2,4.4,5.1,1.9,0,1.9,3.8,11.4
1987-88,32,DEN,NBA,PG,11,1,219,7.4,18.7,0.395,2,7.2,0.273,5.4,11.5,0.471,2.3,2.5,0.933,1,2.6,3.6,3.8,2,0,2,3.1,19.1
Career,NA,,NBA,,58,1,1071,6.8,16.3,0.414,1.5,5.2,0.284,5.3,11.1,0.476,2.7,3.3,0.825,0.7,2.9,3.6,5.4,1.4,0.2,3.3,4.3,17.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DEN,NBA,,52,1,1021,6.7,16.2,0.411,1.5,5.3,0.282,5.2,11,0.473,2.5,3,0.824,0.7,2.9,3.6,5.4,1.5,0.2,3.3,4.1,17.3
1 season,NA,MIL,NBA,,4,NA,38,8.5,16.1,0.529,0,1.9,0,8.5,14.2,0.6,6.6,7.6,0.875,0,0.9,0.9,5.7,0,0.9,2.8,8.5,23.7
1 season,NA,SAS,NBA,,2,NA,12,9,24,0.375,6,12,0.5,3,12,0.25,9,12,0.75,0,6,6,6,0,0,0,6,33
