Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1979-80,24,SAS,NBA,SG,2,NA,12,12.4,33,0.375,8.2,16.5,0.5,4.1,16.5,0.25,12.4,16.5,0.75,0,8.2,8.2,8.2,0,0,0,8.2,45.3,NA,130,117
1980-81,25,MIL,NBA,PG,4,NA,38,11.8,22.3,0.529,0,2.6,0,11.8,19.6,0.6,9.2,10.5,0.875,0,1.3,1.3,7.9,0,1.3,3.9,11.8,32.7,NA,123,115
1982-83,27,DEN,NBA,SG,8,NA,183,8.6,17.7,0.486,0.7,2.4,0.3,7.9,15.3,0.516,2.6,4.1,0.647,0.5,4.1,4.5,9.1,1.2,0,5.3,4.8,20.6,NA,93,113
1983-84,28,DEN,NBA,PG,5,NA,77,5.3,16.5,0.321,0.6,4.7,0.125,4.7,11.8,0.4,2.4,2.4,1,0.6,1.2,1.8,7.1,0,0,4.7,7.6,13.5,NA,80,122
1984-85,29,DEN,NBA,SG,15,0,281,9.8,22.5,0.434,2.7,8,0.333,7.1,14.5,0.489,2.2,2.7,0.824,0.5,4.6,5,7.2,2,0.5,5.7,6.1,24.4,NA,94,110
1985-86,30,DEN,NBA,PG,10,0,204,6.9,18.8,0.366,1.6,6.6,0.241,5.3,12.1,0.434,5.7,6.9,0.833,1.4,3.2,4.6,5.7,2.3,0.7,3,4.4,21.1,NA,103,111
1986-87,31,DEN,NBA,SG,3,0,57,5.4,14.7,0.368,1.6,5.4,0.286,3.9,9.3,0.417,1.6,1.6,1,1.6,3.9,5.4,6.2,2.3,0,2.3,4.7,14,NA,96,125
1987-88,32,DEN,NBA,PG,11,1,219,9.9,25.2,0.395,2.7,9.7,0.273,7.3,15.5,0.471,3.1,3.3,0.933,1.3,3.5,4.9,5.1,2.7,0,2.7,4.2,25.6,NA,102,113
Career,NA,,NBA,,58,1,1071,8.6,20.7,0.414,1.9,6.6,0.284,6.7,14.1,0.476,3.4,4.1,0.825,0.9,3.7,4.5,6.8,1.8,0.3,4.1,5.4,22.5,NA,98,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,DEN,NBA,,52,1,1021,8.4,20.5,0.411,1.9,6.6,0.282,6.6,13.9,0.473,3.1,3.8,0.824,0.9,3.7,4.6,6.8,1.9,0.3,4.2,5.2,21.9,NA,96,113
1 season,NA,MIL,NBA,,4,NA,38,11.8,22.3,0.529,0,2.6,0,11.8,19.6,0.6,9.2,10.5,0.875,0,1.3,1.3,7.9,0,1.3,3.9,11.8,32.7,NA,123,115
1 season,NA,SAS,NBA,,2,NA,12,12.4,33,0.375,8.2,16.5,0.5,4.1,16.5,0.25,12.4,16.5,0.75,0,8.2,8.2,8.2,0,0,0,8.2,45.3,NA,130,117
