Thru 4 Years,Thru 4 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3,4
Bo Lamar,,2.5,1.5,1,0.5
Nick Young,88.6,2.8,1.4,1.2,0.4
Alonzo Gee,88.0,2.4,1.9,1,0.4
Claude Terry,87.6,2.4,1.8,1,0.8
Wes Matthews,87.4,2.6,1.3,0.7,0.4
Shelvin Mack,87.0,2.3,1.3,0.7,0.5
Mike Davis,86.8,2.2,1.2,0.9,0.6
Joe Hassett,86.4,2,1.4,0.9,0.5
Travis Diener,85.8,2.5,1.9,0.7,0.6
Si Green,85.7,2.6,1,0.8,0.4
Trey Burke,85.5,2.4,2.1,0.9,0.5
