,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,SDA,ABA,,18,,3,,,,7,10,,,,,,,,,41
1976-77,25,LAL,NBA,,4,12,,,,,4,4,,,2,6,,,,3,10
Career,,,TOT,,18,,,,,,7,10,,,,,,,,,41
,,,NBA,,4,12,,,,,4,4,,,2,6,,,,3,10
,,,ABA,,18,,3,,,,7,10,,,,,,,,,41
,,,,,,,,,,,,,,,,,,,,,
1 Season,,LAL,NBA,,4,12,,,,,4,4,,,2,6,,,,3,10
1 Season,,SDA,ABA,,18,,3,,,,7,10,,,,,,,,,41
