,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1985-86,22,PHO,NBA,,10,16,0,1,10,16,9,10,7,7,13,5,4,3,6,6,27,23.3
1986-87,23,PHO,NBA,,9,14,0,1,9,14,10,12,8,13,17,6,6,4,4,6,23,22.7
1987-88,24,SAC,NBA,,8,13,0,1,8,13,8,9,5,10,11,3,3,3,6,4,24,25.0
1988-89,25,TOT,NBA,,11,17,0,1,11,17,12,15,6,10,13,6,5,4,5,6,26,25.1
1988-89,25,SAC,NBA,,11,17,0,1,11,17,9,11,6,9,11,4,4,4,5,6,26,25.1
1988-89,25,BOS,NBA,,8,13,0,0,8,13,12,15,6,10,13,6,5,3,5,6,22,20.6
1989-90,26,BOS,NBA,,6,10,0,1,6,10,8,8,7,8,12,5,3,3,3,6,19,22.3
1990-91,27,BOS,NBA,,7,13,0,1,7,13,7,8,9,11,17,5,3,4,4,5,19,23.5
1991-92,28,BOS,NBA,,6,10,0,1,6,10,10,10,10,12,18,4,7,4,5,6,17,23.8
1992-93,29,BOS,NBA,,5,9,0,0,5,9,6,6,5,10,15,1,1,3,4,4,10,11.0
1993-94,30,BOS,NBA,,6,12,0,0,6,12,9,12,9,13,22,3,4,5,3,5,21,28.7
1994-95,31,MIL,NBA,,6,7,0,0,6,7,4,6,6,11,15,3,3,5,3,4,12,14.7
1995-96,32,TOT,NBA,,7,12,0,1,7,12,6,8,7,11,16,8,4,2,6,6,16,18.0
1995-96,32,TOR,NBA,,7,12,0,1,7,12,6,8,7,11,16,8,2,2,6,5,16,16.4
1995-96,32,PHI,NBA,,5,12,0,0,5,12,4,6,7,10,15,3,4,2,4,6,14,18.0
1996-97,33,MIA,NBA,25:52,4,6,0,0,4,6,4,4,4,5,8,2,2,3,4,5,11,10.3
Career,,,,25:52,11,17,0,1,11,17,12,15,10,13,22,8,7,5,6,6,27,28.7
6 Seasons,,BOS,NBA,,8,13,0,1,8,13,12,15,10,13,22,6,7,5,5,6,22,28.7
2 Seasons,,PHO,NBA,,10,16,0,1,10,16,10,12,8,13,17,6,6,4,6,6,27,23.3
2 Seasons,,SAC,NBA,,11,17,0,1,11,17,9,11,6,10,11,4,4,4,6,6,26,25.1
1 Season,,MIL,NBA,,6,7,0,0,6,7,4,6,6,11,15,3,3,5,3,4,12,14.7
1 Season,,TOR,NBA,,7,12,0,1,7,12,6,8,7,11,16,8,2,2,6,5,16,16.4
1 Season,,MIA,NBA,25:52,4,6,0,0,4,6,4,4,4,5,8,2,2,3,4,5,11,10.3
1 Season,,PHI,NBA,,5,12,0,0,5,12,4,6,7,10,15,3,4,2,4,6,14,18.0
