,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22,CHI,NBA,,0,5,,,,,0,0,,,2,0,,,,0,0
1974-75,26,BUF,NBA,,0,1,,,,,0,0,0,2,2,0,0,0,,0,0
Career,,,,,0,5,,,,,0,0,,,2,0,,,,0,0
1 Season,,CHI,NBA,,0,5,,,,,0,0,,,2,0,,,,0,0
1 Season,,BUF,NBA,,0,1,,,,,0,0,0,2,2,0,0,0,,0,0
