,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,19,CHO,NBA,PF,25,259,,,,41%,59%,-12.8,-10.0,4,3,9,1,12,1,9,0,11
2015-16,20,POR,NBA,PF,78,1174,,,,97%,3%,-2.0,-3.9,6,11,62,19,24,1,77,5,24
2016-17,21,POR,NBA,PF,74,1265,,,,71%,29%,-3.0,-4.0,20,17,67,16,45,4,80,7,29
2017-18,22,TOT,NBA,PF,54,875,,,1%,97%,3%,-2.3,+0.2,11,8,31,7,26,3,82,6,17
2017-18,22,POR,NBA,PF,33,476,,,1%,95%,4%,-1.2,-4.6,3,5,17,4,16,2,31,3,8
2017-18,22,CHI,NBA,PF,21,399,,,,99%,1%,-3.6,+4.5,8,3,14,3,10,1,51,3,9
2018-19,23,NYK,NBA,PF,68,1722,,,,73%,27%,-7.7,+2.8,22,23,75,25,62,15,315,17,31
2019-20,24,TOT,NBA,C-PF,33,364,,,,7%,93%,-7.6,-7.2,7,4,17,7,10,1,65,1,10
2019-20,24,MIN,NBA,C,29,347,,,,7%,93%,-6.9,-2.6,7,3,17,7,9,1,62,1,10
2019-20,24,DEN,NBA,PF,4,17,,,,,100%,-23.4,-26.7,0,1,0,0,1,0,3,0,0
Career,,,NBA,,332,5659,,,,76%,24%,-4.8,-1.7,70,66,261,75,179,25,628,36,122
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,185,2915,,,,85%,15%,-2.3,-4.0,29,33,146,39,85,7,188,15,61
1 season,,NYK,NBA,,68,1722,,,,73%,27%,-7.7,+2.8,22,23,75,25,62,15,315,17,31
1 season,,MIN,NBA,,29,347,,,,7%,93%,-6.9,-2.6,7,3,17,7,9,1,62,1,10
1 season,,CHO,NBA,,25,259,,,,41%,59%,-12.8,-10.0,4,3,9,1,12,1,9,0,11
1 season,,CHI,NBA,,21,399,,,,99%,1%,-3.6,+4.5,8,3,14,3,10,1,51,3,9
1 season,,DEN,NBA,,4,17,,,,,100%,-23.4,-26.7,0,1,0,0,1,0,3,0,0
