,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2014-15,19,CHO,NBA,PF,25,259,.395,8.6,.829,.447,.250,.066,.066,.171,.397,.471,.316,.400,.200,.385,.360,.039,3,.800,.000,,0,0
2015-16,20,POR,NBA,PF,78,1174,.421,9.3,.835,.417,.191,.054,.173,.165,.457,.603,.283,.467,.292,.239,.528,.129,33,1.000,.304,.286,0,0
2016-17,21,POR,NBA,PF,74,1265,.481,7.1,.926,.515,.211,.033,.167,.074,.492,.561,.386,.222,.467,.350,.585,.181,43,.857,.250,.000,0,0
2017-18,22,TOT,NBA,PF,54,875,.444,11.3,.718,.376,.154,.060,.128,.282,.500,.625,.333,.357,.400,.303,.488,.111,22,.950,.076,.200,0,0
2017-18,22,POR,NBA,PF,33,476,.490,8.5,.938,.458,.135,.094,.250,.063,.500,.636,.154,.556,.417,.333,.556,.167,14,.500,.000,,0,0
2017-18,22,CHI,NBA,PF,21,399,.413,13.3,.565,.319,.167,.036,.043,.435,.500,.614,.435,.000,.333,.300,.410,.072,8,1.000,.083,.200,0,0
2018-19,23,NYK,NBA,PF,68,1722,.470,11.0,.689,.373,.255,.023,.039,.311,.531,.598,.473,.300,.412,.336,.354,.111,39,.978,.124,.353,0,0
2019-20,24,TOT,NBA,C-PF,33,364,.562,6.9,.831,.506,.315,.000,.011,.169,.635,.711,.536,,.000,.200,.553,.169,13,1.000,.200,.333,0,0
2019-20,24,MIN,NBA,C,29,347,.547,6.8,.837,.512,.314,.000,.012,.163,.625,.705,.519,,.000,.143,.556,.174,13,1.000,.143,.000,0,0
2019-20,24,DEN,NBA,PF,4,17,1.000,10.7,.667,.333,.333,.000,.000,.333,1.000,1.000,1.000,,,1.000,.500,.000,0,1.000,1.000,1.000,0,0
Career,,,NBA,,332,5659,.460,9.5,.786,.422,.220,.038,.105,.214,.501,.596,.403,.358,.377,.310,.478,.128,153,.957,.148,.273,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,POR,NBA,,185,2915,.457,8.3,.888,.464,.191,.051,.182,.112,.479,.589,.317,.424,.385,.278,.558,.157,90,.900,.264,.211,0,0
1 season,,NYK,NBA,,68,1722,.470,11.0,.689,.373,.255,.023,.039,.311,.531,.598,.473,.300,.412,.336,.354,.111,39,.978,.124,.353,0,0
1 season,,MIN,NBA,,29,347,.547,6.8,.837,.512,.314,.000,.012,.163,.625,.705,.519,,.000,.143,.556,.174,13,1.000,.143,.000,0,0
1 season,,CHO,NBA,,25,259,.395,8.6,.829,.447,.250,.066,.066,.171,.397,.471,.316,.400,.200,.385,.360,.039,3,.800,.000,,0,0
1 season,,CHI,NBA,,21,399,.413,13.3,.565,.319,.167,.036,.043,.435,.500,.614,.435,.000,.333,.300,.410,.072,8,1.000,.083,.200,0,0
1 season,,DEN,NBA,,4,17,1.000,10.7,.667,.333,.333,.000,.000,.333,1.000,1.000,1.000,,,1.000,.500,.000,0,1.000,1.000,1.000,0,0
