,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2008-09,20,POR,NBA,18:41,2,3,1,1,1,2,0,0,1,2,2,1,1,1,2,4,5,4.4
2009-10,21,POR,NBA,38:07,7,13,3,8,4,5,2,2,2,7,7,1,2,0,1,5,18,11.5
2010-11,22,POR,NBA,33:58,6,14,2,7,5,7,2,2,1,3,4,4,2,2,2,4,14,8.8
2013-14,25,POR,NBA,48:56,11,23,4,9,9,16,4,5,3,12,14,8,3,2,6,4,26,23.2
2014-15,26,POR,NBA,43:18,9,18,6,12,4,9,4,6,2,13,13,7,1,1,4,4,27,21.8
2015-16,27,CHO,NBA,40:11,7,14,3,7,4,7,7,10,1,6,7,3,2,0,3,3,24,14.9
Career,,,,48:56,11,23,6,12,9,16,7,10,3,13,14,8,3,2,6,5,27,23.2
5 Seasons,,POR,NBA,48:56,11,23,6,12,9,16,4,6,3,13,14,8,3,2,6,5,27,23.2
1 Season,,CHO,NBA,40:11,7,14,3,7,4,7,7,10,1,6,7,3,2,0,3,3,24,14.9
