,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,20,POR,NBA,SF,6,63,,,100%,,,-23.6,-22.1,3,0,3,0,0,0,3,0,0
2009-10,21,POR,NBA,SF,6,139,,6%,94%,,,-5.6,+12.5,2,1,2,1,3,0,12,0,3
2010-11,22,POR,NBA,SF,6,151,,7%,77%,16%,,-9.7,-6.7,2,3,4,2,2,1,17,0,3
2013-14,25,POR,NBA,SF,11,459,,1%,90%,9%,,-3.8,+19.0,15,10,7,2,6,1,121,3,2
2014-15,26,POR,NBA,SF,5,209,,,99%,1%,,-8.6,+10.7,8,4,3,0,3,0,65,0,4
2015-16,27,CHO,NBA,SF,5,144,,5%,96%,,,-31.0,-35.7,1,6,2,0,9,0,21,1,1
Career,,,NBA,,39,1165,,2%,92%,6%,,-10.1,+4.4,31,24,21,5,23,2,239,4,13
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,POR,NBA,,34,1021,,2%,91%,7%,,-7.1,+10.1,30,18,19,5,14,2,218,3,12
1 season,,CHO,NBA,,5,144,,5%,96%,,,-31.0,-35.7,1,6,2,0,9,0,21,1,1
