Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,POR,NBA,SF,6,5,10.5,0.8,1.5,0.556,0.3,0.7,0.5,0.5,0.8,0.6,0.667,0,0,NA,0.2,0.3,0.5,0.2,0.2,0.3,0.5,1.2,2
2009-10,21,POR,NBA,SF,6,6,23.2,2.8,6.2,0.459,1.5,3.5,0.429,1.3,2.7,0.5,0.581,1,1.3,0.75,0.7,2.5,3.2,0.8,0.3,0,0.7,2.2,8.2
2010-11,22,POR,NBA,SF,6,0,25.2,3.2,7.7,0.413,1.2,4.3,0.269,2,3.3,0.6,0.489,0.5,0.7,0.75,0.2,1.5,1.7,1.3,0.8,0.8,1.2,2.3,8
2013-14,25,POR,NBA,SF,11,11,41.7,6.1,12.9,0.472,1.9,5.5,0.35,4.2,7.5,0.561,0.546,1.1,1.4,0.8,0.9,6.7,7.6,4.8,1.3,0.5,2.5,1.9,15.2
2014-15,26,POR,NBA,SF,5,5,41.8,4.8,14,0.343,2.6,7.8,0.333,2.2,6.2,0.355,0.436,2,2.6,0.769,1.2,7.4,8.6,5.2,0.2,0.2,2.4,2.2,14.2
2015-16,27,CHO,NBA,SF,5,2,28.8,3.4,9,0.378,1.2,4.4,0.273,2.2,4.6,0.478,0.444,3.4,4,0.85,0.4,3.2,3.6,2,0.4,0,1.6,1.2,11.4
Career,NA,,NBA,,39,29,29.9,3.8,8.9,0.427,1.5,4.4,0.337,2.3,4.5,0.514,0.51,1.2,1.5,0.8,0.6,3.9,4.5,2.6,0.6,0.3,1.6,1.8,10.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,34,27,30,3.9,8.9,0.434,1.5,4.4,0.347,2.4,4.5,0.519,0.52,0.9,1.2,0.775,0.6,4,4.7,2.7,0.7,0.4,1.6,1.9,10.2
1 season,NA,CHO,NBA,,5,2,28.8,3.4,9,0.378,1.2,4.4,0.273,2.2,4.6,0.478,0.444,3.4,4,0.85,0.4,3.2,3.6,2,0.4,0,1.6,1.2,11.4
