Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2008-09,20,POR,NBA,SF,79,1454,12.9,0.555,0.465,0.144,7,11.8,9.4,7.8,1.9,2.2,11.5,14,NA,2.1,1.6,3.7,0.123,NA,0.4,1,1.4,1.2
2009-10,21,POR,NBA,SF,37,918,17.3,0.646,0.493,0.19,4.3,14.8,9.5,8,1.4,2.2,8.5,16.4,NA,2.4,1.1,3.5,0.181,NA,2.8,1.1,3.9,1.4
2010-11,22,POR,NBA,SF,80,2522,14.8,0.563,0.424,0.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,NA,4.4,2.3,6.6,0.126,NA,1.1,0,1.1,2
2011-12,23,POR,NBA,SF,59,1791,17.3,0.575,0.427,0.248,5.2,12.6,8.8,7.9,1.7,2.6,11.2,20.5,NA,3.3,1.4,4.8,0.127,NA,2.6,0,2.5,2
2012-13,24,POR,NBA,SF,73,2807,15.7,0.566,0.533,0.252,4,13.2,8.5,20.3,1.7,2.2,17,18.2,NA,3.8,1.9,5.8,0.099,NA,2.3,0.5,2.8,3.4
2013-14,25,POR,NBA,SF,82,2956,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,NA,4.8,3.1,7.9,0.128,NA,2.2,1.2,3.4,4
2014-15,26,POR,NBA,SF,71,2380,13.1,0.516,0.515,0.163,2.8,15.6,9.4,20.5,1.7,1.2,17,14.6,NA,2,3.2,5.2,0.105,NA,0.3,1.8,2.1,2.4
2015-16,27,CHO,NBA,SF,70,2448,15.6,0.546,0.457,0.22,2.4,16.8,9.6,26.9,1.3,1.4,17.6,21.4,NA,2,2.9,5,0.097,NA,1.1,0.1,1.2,2
2016-17,28,CHO,NBA,SG,77,2617,15.8,0.529,0.415,0.291,1.9,18.4,10.1,27.7,1.6,1,15,22.3,NA,1.7,2.8,4.6,0.084,NA,0.6,0.2,0.8,1.9
2017-18,29,CHO,NBA,SG,64,1981,14.4,0.523,0.422,0.2,3.1,13.8,8.4,26.2,1.6,1,15.6,18.3,NA,1.7,1.8,3.5,0.084,NA,0.5,-0.1,0.4,1.2
2018-19,30,CHO,NBA,SF,75,2354,11.9,0.581,0.53,0.158,3.2,14.9,8.9,14.5,1.5,1.6,16.3,13.2,NA,2,1.7,3.7,0.076,NA,-0.7,0.4,-0.3,1
2019-20,31,CHO,NBA,SF,22,505,9.2,0.463,0.605,0.123,5.2,16.8,10.8,18.3,1.7,1.5,20.5,9.4,NA,0.2,0.4,0.6,0.055,NA,-2.7,0.9,-1.9,0
Career,NA,,NBA,,789,24733,14.8,0.556,0.468,0.22,3.8,15.1,9.4,18.4,1.6,1.6,15,17.6,NA,30.4,24.3,54.7,0.106,NA,1.1,0.5,1.6,22.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,POR,NBA,,481,14828,15.2,0.568,0.478,0.216,4.5,14.3,9.4,14.9,1.6,1.8,14.1,17,NA,22.8,14.6,37.4,0.121,NA,1.6,0.8,2.4,16.5
5 seasons,NA,CHO,NBA,,308,9905,14.2,0.54,0.454,0.224,2.7,16.2,9.4,23.6,1.5,1.3,16.2,18.5,NA,7.6,9.7,17.3,0.084,NA,0.2,0.2,0.4,6.1
