Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,20,POR,NBA,SF,6,5,63,2.9,5.1,0.556,1.1,2.3,0.5,1.7,2.9,0.6,0,0,NA,0.6,1.1,1.7,0.6,0.6,1.1,1.7,4,6.9
2009-10,21,POR,NBA,SF,6,6,139,4.4,9.6,0.459,2.3,5.4,0.429,2.1,4.1,0.5,1.6,2.1,0.75,1,3.9,4.9,1.3,0.5,0,1,3.4,12.7
2010-11,22,POR,NBA,SF,6,0,151,4.5,11,0.413,1.7,6.2,0.269,2.9,4.8,0.6,0.7,1,0.75,0.2,2.1,2.4,1.9,1.2,1.2,1.7,3.3,11.4
2013-14,25,POR,NBA,SF,11,11,459,5.3,11.1,0.472,1.6,4.7,0.35,3.6,6.4,0.561,0.9,1.2,0.8,0.8,5.8,6.6,4.2,1.1,0.4,2.2,1.6,13.1
2014-15,26,POR,NBA,SF,5,5,209,4.1,12.1,0.343,2.2,6.7,0.333,1.9,5.3,0.355,1.7,2.2,0.769,1,6.4,7.4,4.5,0.2,0.2,2.1,1.9,12.2
2015-16,27,CHO,NBA,SF,5,2,144,4.2,11.3,0.378,1.5,5.5,0.273,2.7,5.7,0.478,4.2,5,0.85,0.5,4,4.5,2.5,0.5,0,2,1.5,14.2
Career,NA,,NBA,,39,29,1165,4.6,10.8,0.427,1.8,5.3,0.337,2.8,5.5,0.514,1.5,1.9,0.8,0.7,4.7,5.5,3.2,0.8,0.4,1.9,2.2,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,POR,NBA,,34,27,1021,4.7,10.7,0.434,1.8,5.3,0.347,2.8,5.4,0.519,1.1,1.4,0.775,0.8,4.8,5.6,3.3,0.8,0.5,1.9,2.3,12.2
1 season,NA,CHO,NBA,,5,2,144,4.2,11.3,0.378,1.5,5.5,0.273,2.7,5.7,0.478,4.2,5,0.85,0.5,4,4.5,2.5,0.5,0,2,1.5,14.2
