,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,21,DEN,NBA,,14,22,0,1,14,22,10,11,7,10,16,3,3,5,6,6,32,30.8
1996-97,22,DEN,NBA,48:00,16,32,4,6,16,31,12,14,8,12,18,6,4,6,6,6,35,26.0
1997-98,23,PHO,NBA,44:49,15,23,0,1,15,23,9,11,7,12,16,7,5,6,5,6,37,35.0
1998-99,24,DEN,NBA,48:00,17,26,1,2,17,25,15,21,8,14,20,6,4,6,6,6,46,42.1
1999-00,25,DEN,NBA,47:20,15,26,0,1,15,26,11,14,8,14,21,6,3,6,8,6,40,33.5
2000-01,26,DEN,NBA,50:08,16,28,0,0,16,28,15,19,9,17,21,7,3,7,6,6,40,37.7
2001-02,27,DEN,NBA,36:05,8,11,0,0,8,11,8,8,5,8,10,6,4,2,5,4,19,18.7
2003-04,29,TOT,NBA,42:17,9,14,0,0,9,14,3,6,5,13,15,3,5,5,5,6,19,17.1
2003-04,29,NYK,NBA,37:10,9,14,0,0,9,14,3,6,4,8,11,3,2,2,5,5,19,13.3
2003-04,29,PHO,NBA,42:17,7,12,0,0,7,12,3,4,5,13,15,3,5,5,3,6,16,17.1
2004-05,30,DET,NBA,43:41,10,16,0,1,10,16,6,8,6,10,14,3,4,5,5,6,24,19.7
2005-06,31,DET,NBA,38:15,11,17,0,1,11,17,5,6,6,12,18,4,3,3,3,5,26,20.7
2006-07,32,DET,NBA,38:43,9,13,0,0,9,13,6,8,7,11,13,5,3,5,3,6,20,21.6
2007-08,33,DET,NBA,39:59,9,14,0,1,9,14,6,12,6,12,17,5,7,3,5,6,20,20.1
2008-09,34,DET,NBA,51:24,11,20,0,0,11,20,4,8,10,15,22,5,3,3,2,6,24,26.6
2009-10,35,SAS,NBA,33:19,8,13,0,1,8,13,4,5,6,9,14,4,3,2,4,5,17,15.0
2010-11,36,SAS,NBA,34:35,6,11,0,1,6,11,5,6,6,9,12,5,3,4,4,6,14,13.2
Career,,,,51:24,17,32,4,6,17,31,15,21,10,17,22,7,7,7,8,6,46,42.1
5 Seasons,,DET,NBA,51:24,11,20,0,1,11,20,6,12,10,15,22,5,7,5,5,6,26,26.6
6 Seasons,,DEN,NBA,50:08,17,32,4,6,17,31,15,21,9,17,21,7,4,7,8,6,46,42.1
2 Seasons,,SAS,NBA,34:35,8,13,0,1,8,13,5,6,6,9,14,5,3,4,4,6,17,15.0
2 Seasons,,PHO,NBA,44:49,15,23,0,1,15,23,9,11,7,13,16,7,5,6,5,6,37,35.0
1 Season,,NYK,NBA,37:10,9,14,0,0,9,14,3,6,4,8,11,3,2,2,5,5,19,13.3
