,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,26,DEN,NBA,PF,70,2555,.495,9.1,1.000,.342,.142,.282,.234,.000,.495,.716,.400,.395,.352,,.778,.110,110,,,,0,0
2001-02,27,DEN,NBA,PF,10,236,.573,8.5,1.000,.440,.093,.173,.293,.000,.573,.727,.429,.462,.455,,.884,.093,6,,,,0,0
2003-04,29,TOT,NBA,PF,42,927,.470,10.3,1.000,.284,.123,.280,.313,.000,.470,.684,.364,.360,.417,,.714,.041,9,,,,0,0
2003-04,29,NYK,NBA,PF,18,421,.458,9.3,1.000,.324,.134,.310,.232,.000,.458,.696,.368,.386,.273,,.631,.049,5,,,,0,0
2003-04,29,PHO,NBA,PF,24,506,.484,11.5,1.000,.238,.111,.246,.405,.000,.484,.667,.357,.323,.510,,.803,.032,4,,,,0,0
2004-05,30,DET,NBA,PF,77,1797,.513,9.5,.998,.301,.134,.348,.216,.002,.514,.633,.425,.514,.403,.000,.775,.059,33,,.000,,0,0
2005-06,31,DET,NBA,PF,82,1733,.509,11.9,.996,.252,.054,.259,.432,.004,.511,.738,.267,.469,.434,.000,.800,.066,37,,.500,.000,0,0
2006-07,32,DET,NBA,PF,82,1729,.526,10.8,1.000,.324,.048,.226,.402,.000,.526,.663,.423,.402,.498,,.792,.091,44,,,,0,0
2007-08,33,DET,NBA,PF,78,2285,.488,12.6,.997,.282,.032,.137,.547,.003,.490,.686,.316,.329,.439,.000,.860,.058,33,,.000,,1,0
2008-09,34,DET,NBA,PF,62,1866,.510,13.4,1.000,.248,.017,.116,.619,.000,.510,.615,.778,.443,.474,,.866,.017,9,,,,0,0
2009-10,35,SAS,NBA,PF,77,1617,.479,13.3,.995,.229,.035,.173,.558,.005,.481,.684,.333,.351,.448,.000,.854,.037,14,,.000,,0,0
2010-11,36,SAS,NBA,PF,73,1387,.491,12.8,.997,.256,.047,.174,.520,.003,.493,.727,.250,.383,.436,.000,.888,.078,26,,.000,,0,0
Career,,,NBA,,653,16132,.501,11.2,.998,.292,.078,.229,.399,.002,.502,.687,.390,.419,.436,.000,.812,.069,321,,.125,.000,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DET,NBA,,381,9410,.509,11.6,.998,.282,.058,.219,.440,.002,.510,.667,.402,.450,.454,.000,.818,.058,156,,.200,.000,1,0
2 seasons,,SAS,NBA,,150,3004,.484,13.1,.996,.241,.040,.174,.541,.004,.486,.704,.290,.366,.443,.000,.869,.056,40,,.000,,0,0
2 seasons,,DEN,NBA,,80,2791,.500,9.1,1.000,.348,.139,.276,.238,.000,.500,.717,.401,.398,.359,,.785,.109,116,,,,0,0
1 season,,PHO,NBA,,24,506,.484,11.5,1.000,.238,.111,.246,.405,.000,.484,.667,.357,.323,.510,,.803,.032,4,,,,0,0
1 season,,NYK,NBA,,18,421,.458,9.3,1.000,.324,.134,.310,.232,.000,.458,.696,.368,.386,.273,,.631,.049,5,,,,0,0
