,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2004-05,30,DET,NBA,PF,25,494,.486,11.2,1.000,.238,.094,.343,.326,.000,.486,.674,.176,.500,.424,,.739,.083,15,,,,0,0
2005-06,31,DET,NBA,PF,18,370,.559,11.2,.990,.314,.039,.245,.392,.010,.564,.781,.000,.480,.500,.000,.807,.098,9,,.000,,0,0
2006-07,32,DET,NBA,PF,16,354,.349,12.9,.981,.255,.075,.142,.509,.019,.356,.407,.375,.200,.370,.000,.811,.075,6,,.000,,1,0
2007-08,33,DET,NBA,PF,17,468,.538,13.4,1.000,.244,.017,.134,.605,.000,.538,.690,.000,.438,.514,,.875,.034,4,,,,0,0
2008-09,34,DET,NBA,PF,4,136,.523,15.8,1.000,.136,.023,.023,.818,.000,.523,.500,.000,.000,.556,,.913,.000,0,,,,0,0
2009-10,35,SAS,NBA,PF,10,247,.532,14.0,1.000,.210,.016,.113,.661,.000,.532,.769,.000,.286,.512,,.909,.097,6,,,,0,0
2010-11,36,SAS,NBA,PF,6,145,.417,13.3,1.000,.250,.028,.139,.583,.000,.417,.556,.000,.200,.429,,.867,.056,1,,,,0,0
Career,,,NBA,,96,2214,.488,12.6,.995,.245,.052,.202,.497,.005,.490,.648,.176,.427,.471,.000,.823,.069,41,,.000,,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DET,NBA,,80,1822,.487,12.4,.995,.248,.058,.216,.473,.005,.490,.642,.188,.445,.467,.000,.810,.067,34,,.000,,1,0
2 seasons,,SAS,NBA,,16,392,.490,13.7,1.000,.224,.020,.122,.633,.000,.490,.682,.000,.250,.484,,.896,.082,7,,,,0,0
