,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,30,DET,NBA,PF,25,494,,,,99%,1%,+6.4,+1.4,8,5,37,7,17,0,45,6,12
2005-06,31,DET,NBA,PF,18,370,,,,99%,1%,+2.0,-2.9,6,3,34,2,11,3,29,0,3
2006-07,32,DET,NBA,PF,16,354,,,,98%,2%,-0.5,-7.2,7,5,29,2,12,2,42,4,4
2007-08,33,DET,NBA,PF,17,468,,,,99%,1%,+3.7,+2.0,6,6,35,4,13,3,38,2,3
2008-09,34,DET,NBA,PF,4,136,,,3%,98%,,-18.9,+7.0,4,1,11,0,3,0,5,2,1
2009-10,35,SAS,NBA,PF,10,247,,,,100%,,0.0,+8.7,6,2,12,0,1,4,26,0,2
2010-11,36,SAS,NBA,PF,6,145,,,,100%,,-4.4,-1.8,4,1,7,2,0,1,18,0,1
Career,,,NBA,,96,2214,,,,99%,1%,+1.0,+0.4,41,23,165,17,57,13,203,14,26
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DET,NBA,,80,1822,,,,99%,1%,+1.6,-0.6,31,20,146,15,56,8,159,14,23
2 seasons,,SAS,NBA,,16,392,,,,100%,,-1.6,+4.8,10,3,19,2,1,5,44,0,3
