Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,26,NYK,NBA,SG,2,NA,43,8.4,16.7,0.5,7.5,9.2,0.818,3.3,2.5,5,24.3
1959-60,27,MNL,NBA,SG,9,NA,330,6,16.7,0.359,3.4,4.8,0.705,6,3.2,2.3,15.4
1960-61,28,LAL,NBA,SG,12,NA,371,4.2,10.8,0.387,3.6,4.7,0.771,4.3,4.9,4.1,11.9
1961-62,29,LAL,NBA,SG,13,NA,478,5,11.4,0.434,2.5,2.9,0.846,5.5,4.9,2.6,12.4
1962-63,30,LAL,NBA,SG,13,NA,317,3.6,9.2,0.395,4.4,5.5,0.813,5.1,4.1,4.1,11.7
1963-64,31,LAL,NBA,SG,3,NA,69,6.8,14.1,0.481,1,1,1,2.6,3.1,4.2,14.6
Career,NA,,NBA,,52,NA,1608,4.9,12.2,0.403,3.4,4.3,0.786,5.1,4.2,3.3,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"MNL,LAL",NBA,,50,NA,1565,4.8,12.1,0.399,3.3,4.2,0.785,5.1,4.3,3.2,12.9
1 season,NA,NYK,NBA,,2,NA,43,8.4,16.7,0.5,7.5,9.2,0.818,3.3,2.5,5,24.3
