Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,26,NYK,NBA,SG,2,NA,43,10,20,0.5,9,11,0.818,4,3,6,29
1959-60,27,MNL,NBA,SG,9,NA,330,55,153,0.359,31,44,0.705,55,29,21,141
1960-61,28,LAL,NBA,SG,12,NA,371,43,111,0.387,37,48,0.771,44,50,42,123
1961-62,29,LAL,NBA,SG,13,NA,478,66,152,0.434,33,39,0.846,73,65,34,165
1962-63,30,LAL,NBA,SG,13,NA,317,32,81,0.395,39,48,0.813,45,36,36,103
1963-64,31,LAL,NBA,SG,3,NA,69,13,27,0.481,2,2,1,5,6,8,28
Career,NA,,NBA,,52,NA,1608,219,544,0.403,151,192,0.786,226,189,147,589
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,"MNL,LAL",NBA,,50,NA,1565,209,524,0.399,142,181,0.785,222,186,141,560
1 season,NA,NYK,NBA,,2,NA,43,10,20,0.5,9,11,0.818,4,3,6,29
