Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Michael Wilson,,0.4,-0.1,-0.1
Joe Young,69.6,0.5,-0.1,-0.1
Ron Baker,66.2,0.5,-0.1,-0.1
Stephen Graham,65.4,0.4,0,-0.1
Jaren Jackson,56.4,0.4,0.1,-0.1
Andre Barrett,55.0,0.4,0,-0.1
Rich Rinaldi,52.4,0.4,0,-0.2
Troy Hudson,38.8,0.5,0,-0.2
Paul McCracken,34.5,0.5,0,0
John Lucas III,31.6,0.6,0,-0.1
Corey Beck,30.4,0.4,0.2,-0.1
