,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2012-13,22,POR,NBA,PG,82,3167,94%,6%,,,,-1.8,+9.1,159,54,82,14,124,12,1230,26,78
2013-14,23,POR,NBA,PG,82,2937,66%,34%,,,,+5.5,+6.6,126,40,83,16,160,29,1068,26,85
2014-15,24,POR,NBA,PG,82,2925,79%,21%,,,,+4.8,+2.2,137,62,56,14,152,36,1174,36,66
2015-16,25,POR,NBA,PG,75,2676,98%,2%,,,,+1.4,+2.0,133,90,80,6,162,27,1214,37,93
2016-17,26,POR,NBA,PG,75,2694,97%,3%,,,,+1.1,+4.5,127,50,87,13,196,31,1037,46,101
2017-18,27,POR,NBA,PG,73,2670,78%,22%,,,,+5.8,+9.5,134,53,48,4,182,34,1109,33,90
2018-19,28,POR,NBA,PG,80,2838,100%,,,,,+8.0,+14.5,151,40,60,9,162,33,1267,35,90
2019-20,29,POR,NBA,PG,58,2140,100%,,,,,+1.4,+8.9,115,33,49,9,140,20,1077,34,75
Career,,,NBA,,607,22047,88%,12%,,,,+3.3,+7.2,1082,422,545,85,1278,222,9176,273,678
