Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,23,POR,NBA,PG,1,0,8:44,3,8,0.375,3,6,0.5,0,0,NA,0,1,0,0,0,1,1,9
2014-15,24,POR,NBA,PG,1,0,16:28,4,12,0.333,3,9,0.333,0,0,NA,2,2,2,1,0,4,0,11
2017-18,27,POR,NBA,PG,1,0,20:56,9,14,0.643,3,8,0.375,0,0,NA,2,3,2,0,0,1,0,21
2018-19,28,POR,NBA,PG,1,0,24:41,6,17,0.353,6,17,0.353,0,0,NA,3,6,5,2,0,1,0,18
2019-20,29,POR,NBA,PG,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,4,0,71,22,51,0.431,15,40,0.375,0,0,NA,7,12,9,3,0,7,1,59
