Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,25,TOT,BAA,,61,NA,NA,279,800,0.349,219,283,0.774,NA,158,173,777
1948-49,25,INJ,BAA,,37,NA,NA,162,489,0.331,129,171,0.754,NA,124,99,453
1948-49,25,NYK,BAA,,24,NA,NA,117,311,0.376,90,112,0.804,NA,34,74,324
1949-50,26,NYK,NBA,,58,NA,NA,91,283,0.322,86,108,0.796,NA,90,117,268
1950-51,27,NYK,NBA,,64,NA,NA,153,379,0.404,124,160,0.775,125,115,160,430
1951-52,28,NYK,NBA,SG,62,NA,1317,184,476,0.387,90,119,0.756,125,123,165,458
1952-53,29,TOT,NBA,PG,55,NA,1422,188,506,0.372,153,206,0.743,141,168,178,529
1952-53,29,NYK,NBA,,6,NA,99,8,30,0.267,12,12,1,22,15,17,28
1952-53,29,BLB,NBA,PG,49,NA,1323,180,476,0.378,141,194,0.727,119,153,161,501
Career,NA,,TOT,,300,NA,2739,895,2444,0.366,672,876,0.767,391,654,793,2462
,NA,,NBA,,239,NA,2739,616,1644,0.375,453,593,0.764,391,496,620,1685
,NA,,BAA,,61,NA,NA,279,800,0.349,219,283,0.774,NA,158,173,777
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,BAA,,214,NA,1416,553,1479,0.374,402,511,0.787,272,377,533,1508
1 season,NA,BLB,NBA,,49,NA,1323,180,476,0.378,141,194,0.727,119,153,161,501
1 season,NA,INJ,BAA,,37,NA,NA,162,489,0.331,129,171,0.754,NA,124,99,453
