Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007-08,21,ATL,NBA,C,81,77,31.4,4.1,8.2,0.499,0,0.1,0,4.1,8.2,0.502,0.499,1.9,2.6,0.731,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1
2008-09,22,ATL,NBA,C,67,67,33.5,4.7,8.9,0.525,0,0,0,4.7,8.9,0.526,0.525,2.2,3.1,0.727,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5
2009-10,23,ATL,NBA,C,81,81,35.1,5.8,10.5,0.551,0,0,1,5.8,10.4,0.551,0.552,2.6,3.3,0.789,2.9,7,9.9,2.3,0.7,1.1,1.5,2.8,14.2
2010-11,24,ATL,NBA,C,77,77,35.1,6.7,12,0.557,0,0.1,0.5,6.6,11.9,0.557,0.558,1.9,2.4,0.798,2.4,7,9.3,3.5,0.8,1,1.5,2.5,15.3
2011-12,25,ATL,NBA,C,11,11,31.6,5.2,9.4,0.553,0,0.1,0,5.2,9.3,0.559,0.553,2,2.7,0.733,2.4,4.6,7,2.2,0.9,1.3,1.5,1.9,12.4
2012-13,26,ATL,NBA,C,74,74,37.2,7.8,14.3,0.543,0,0.1,0.5,7.7,14.2,0.544,0.545,1.8,2.8,0.644,2.6,7.6,10.2,3.2,1.1,1.1,2,2.2,17.4
2013-14,27,ATL,NBA,C,29,29,33,8.2,14.5,0.567,0.1,0.4,0.364,8.1,14.1,0.572,0.571,2,2.9,0.682,2.3,6.1,8.4,2.6,0.9,1.5,2.2,1.9,18.6
2014-15,28,ATL,NBA,C,76,76,30.5,6.8,12.7,0.538,0.1,0.5,0.306,6.7,12.2,0.547,0.544,1.4,1.9,0.759,1.7,5.4,7.2,3.2,0.9,1.3,1.3,1.6,15.2
2015-16,29,ATL,NBA,C,82,82,32.1,6.5,12.8,0.505,1.1,3.1,0.344,5.4,9.7,0.557,0.547,1.3,1.6,0.798,1.8,5.5,7.3,3.2,0.8,1.5,1.3,2,15.2
2016-17,30,BOS,NBA,C,68,68,32.3,5.6,11.8,0.473,1.3,3.6,0.355,4.3,8.2,0.524,0.527,1.6,2,0.8,1.4,5.4,6.8,5,0.8,1.3,1.7,2,14
2017-18,31,BOS,NBA,C,72,72,31.6,5.1,10.5,0.489,1.3,3.1,0.429,3.8,7.3,0.514,0.553,1.3,1.7,0.783,1.4,5.9,7.4,4.7,0.6,1.1,1.8,1.9,12.9
2018-19,32,BOS,NBA,C,68,68,29,5.7,10.6,0.535,1.1,3,0.36,4.6,7.6,0.604,0.586,1.1,1.4,0.821,1.8,5,6.7,4.2,0.9,1.3,1.5,1.9,13.6
2019-20,33,PHI,NBA,C,60,57,30.8,4.8,10.9,0.442,1.5,4.4,0.337,3.3,6.5,0.513,0.51,0.9,1.2,0.753,1.5,5.3,6.9,4.1,0.9,0.9,1.1,2.1,12
Career,NA,,NBA,,846,839,32.7,5.9,11.3,0.52,0.5,1.5,0.361,5.3,9.8,0.544,0.543,1.7,2.2,0.754,2.1,6.2,8.3,3.3,0.8,1.2,1.6,2.3,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ATL,NBA,,578,574,33.5,6.1,11.5,0.535,0.2,0.6,0.34,5.9,10.9,0.545,0.543,1.9,2.5,0.743,2.4,6.5,8.9,2.7,0.8,1.2,1.6,2.4,14.3
3 seasons,NA,BOS,NBA,,208,208,31,5.5,10.9,0.498,1.2,3.2,0.382,4.2,7.7,0.547,0.554,1.3,1.7,0.8,1.5,5.5,7,4.6,0.7,1.2,1.7,1.9,13.5
1 season,NA,PHI,NBA,,60,57,30.8,4.8,10.9,0.442,1.5,4.4,0.337,3.3,6.5,0.513,0.51,0.9,1.2,0.753,1.5,5.3,6.9,4.1,0.9,0.9,1.1,2.1,12
