Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2007-08,21,ATL,NBA,C,81,2540,14.7,0.539,0.007,0.317,11.4,24.5,18,7.9,1.2,2.2,15.3,16,NA,2.4,3,5.5,0.103,NA,-1.2,-0.3,-1.6,0.3
2008-09,22,ATL,NBA,C,67,2242,17,0.565,0.002,0.345,7.6,25,16.3,11.9,1.3,3.3,13.1,16.4,NA,3.3,3.5,6.8,0.145,NA,0.2,1.5,1.7,2.1
2009-10,23,ATL,NBA,C,81,2845,19.4,0.594,0.001,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,NA,6.9,3.9,10.9,0.183,NA,1.8,0.5,2.3,3.1
2010-11,24,ATL,NBA,C,77,2704,20.7,0.587,0.004,0.204,8.2,23.7,16,17.5,1.2,2.3,10.6,19.7,NA,6.4,3.7,10.1,0.179,NA,2.5,1.1,3.6,3.9
2011-12,25,ATL,NBA,C,11,348,19,0.585,0.01,0.291,8.8,17.1,13,11.7,1.5,3.1,12.1,17.9,NA,0.8,0.6,1.3,0.18,NA,1.8,1.5,3.4,0.5
2012-13,26,ATL,NBA,C,74,2756,19.8,0.56,0.006,0.196,8.2,23,15.7,15.3,1.5,2.2,11.3,21.8,NA,4.7,4.1,8.8,0.153,NA,1.3,0.6,1.9,2.7
2013-14,27,ATL,NBA,C,29,958,22,0.588,0.026,0.202,8,21.4,14.8,15.2,1.4,3.6,12.3,24.7,NA,1.5,1.3,2.8,0.141,NA,2.2,0.8,3,1.2
2014-15,28,ATL,NBA,C,76,2318,21.4,0.563,0.037,0.146,6.7,19.8,13.4,18.6,1.5,3.5,8.9,22.2,NA,5.1,3.6,8.7,0.179,NA,2.6,1.5,4.1,3.6
2015-16,29,ATL,NBA,C,82,2631,19.4,0.565,0.244,0.123,6.3,18.2,12.4,16.7,1.3,3.6,8.8,20.6,NA,4.9,4.5,9.4,0.172,NA,2.2,1.6,3.8,3.9
2016-17,30,BOS,NBA,C,68,2193,17.7,0.553,0.302,0.169,4.9,18.6,11.8,24.4,1.2,3.2,11.8,19.7,NA,3.6,2.7,6.3,0.138,NA,2.3,1.1,3.4,3
2017-18,31,BOS,NBA,C,72,2277,17.6,0.575,0.3,0.159,5,20.2,12.7,23.6,0.9,2.9,14.1,18.4,NA,4,3.8,7.8,0.165,NA,2.4,2,4.4,3.7
2018-19,32,BOS,NBA,C,68,1973,20.2,0.605,0.281,0.131,6.5,18.3,12.4,21.2,1.4,3.9,11.8,18.9,NA,4.5,2.9,7.5,0.181,NA,3.3,1.9,5.1,3.6
2019-20,33,PHI,NBA,C,60,1848,15.6,0.526,0.404,0.112,5.5,19.1,12.3,19.2,1.4,2.5,8.7,17.6,NA,2.5,2.5,5,0.13,NA,1.1,1.1,2.2,2
Career,NA,,NBA,,846,27633,18.7,0.569,0.131,0.198,7.5,21.4,14.5,16.5,1.3,2.9,11.3,19.2,NA,50.7,40.1,90.7,0.158,NA,1.7,1.1,2.8,33.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ATL,NBA,,578,19342,19.1,0.57,0.048,0.222,8.3,22.3,15.4,14,1.3,2.8,11.2,19.5,NA,36,28.1,64.2,0.159,NA,1.4,0.9,2.3,21.2
3 seasons,NA,BOS,NBA,,208,6443,18.4,0.577,0.295,0.154,5.4,19.1,12.3,23.1,1.2,3.3,12.6,19,NA,12.1,9.4,21.6,0.161,NA,2.6,1.7,4.3,10.3
1 season,NA,PHI,NBA,,60,1848,15.6,0.526,0.404,0.112,5.5,19.1,12.3,19.2,1.4,2.5,8.7,17.6,NA,2.5,2.5,5,0.13,NA,1.1,1.1,2.2,2
