,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,23,TOT,NBA,PG-SG,46,688,64%,36%,,,,-1.1,-0.4,15,6,35,3,16,0,204,1,11
2002-03,23,ATL,NBA,SG,15,364,33%,68%,,,,-0.3,+3.9,9,4,17,2,11,0,95,1,6
2002-03,23,MIN,NBA,PG,31,324,100%,,,,,-2.1,-4.8,6,2,18,1,5,0,109,0,5
2003-04,24,HOU,NBA,PG,26,145,100%,,,,,+9.6,+7.9,4,3,6,0,6,0,43,0,5
2004-05,25,SAS,NBA,PG,48,278,100%,,,,,-10.2,-20.5,10,4,10,0,5,0,74,0,5
2005-06,26,TOT,NBA,PG,47,348,100%,,,,,+0.5,+0.9,12,6,12,0,12,6,78,1,11
2005-06,26,CLE,NBA,PG,37,243,100%,,,,,-6.2,-9.4,7,4,10,0,1,3,44,0,9
2005-06,26,SEA,NBA,PG,10,105,100%,,,,,+15.1,+18.9,5,2,2,0,11,3,34,1,2
2006-07,27,SEA,NBA,PG,47,534,100%,,,,,+0.8,+4.7,19,4,22,2,15,9,189,3,9
2007-08,28,TOT,NBA,PG,15,188,100%,,,,,-3.0,-1.0,6,2,5,0,2,1,34,0,5
2007-08,28,DEN,NBA,PG,8,122,100%,,,,,+2.5,-1.1,3,1,3,0,1,1,15,0,3
2007-08,28,WAS,NBA,PG,4,44,100%,,,,,-2.7,-2.2,1,0,1,0,0,0,7,0,1
2007-08,28,SEA,NBA,PG,3,22,100%,,,,,-33.3,-24.4,2,1,1,0,1,0,12,0,1
2009-10,30,OKC,NBA,PG,4,59,100%,,,,,-29.6,-34.3,2,1,3,0,2,0,9,0,1
Career,,,NBA,,233,2240,89%,11%,,,,-1.7,-1.9,68,26,93,5,58,16,631,5,47
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,"SEA,OKC",NBA,,64,720,100%,,,,,-0.6,+2.7,28,8,28,2,29,12,244,4,13
1 season,,SAS,NBA,,48,278,100%,,,,,-10.2,-20.5,10,4,10,0,5,0,74,0,5
1 season,,CLE,NBA,,37,243,100%,,,,,-6.2,-9.4,7,4,10,0,1,3,44,0,9
1 season,,MIN,NBA,,31,324,100%,,,,,-2.1,-4.8,6,2,18,1,5,0,109,0,5
1 season,,HOU,NBA,,26,145,100%,,,,,+9.6,+7.9,4,3,6,0,6,0,43,0,5
1 season,,ATL,NBA,,15,364,33%,68%,,,,-0.3,+3.9,9,4,17,2,11,0,95,1,6
1 season,,DEN,NBA,,8,122,100%,,,,,+2.5,-1.1,3,1,3,0,1,1,15,0,3
1 season,,WAS,NBA,,4,44,100%,,,,,-2.7,-2.2,1,0,1,0,0,0,7,0,1
