,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2011-12,24,DEN,NBA,C,7,181,.434,3.6,1.000,.566,.377,.038,.019,.000,.434,.500,.400,.000,.000,,.652,.208,11,,,,0,0
2012-13,25,DEN,NBA,C,6,112,.581,2.8,1.000,.677,.323,.000,.000,.000,.581,.571,.600,,,,.778,.290,8,,,,0,0
2015-16,28,DAL,NBA,C,2,14,.500,13.0,1.000,.000,.500,.000,.500,.000,.500,,1.000,,.000,,1.000,.000,0,,,,0,0
2016-17,29,GSW,NBA,C,16,149,.732,1.6,1.000,.911,.071,.000,.018,.000,.732,.725,.750,,1.000,,.878,.411,21,,,,0,0
2017-18,30,GSW,NBA,C,13,158,.672,3.3,.983,.672,.224,.086,.000,.017,.684,.795,.385,.600,,.000,.821,.293,16,,.000,,0,0
Career,,,NBA,,44,614,.610,2.9,.995,.705,.240,.035,.015,.005,.613,.674,.479,.429,.333,.000,.803,.300,56,,.000,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,GSW,NBA,,29,307,.702,2.4,.991,.789,.149,.044,.009,.009,.708,.756,.471,.600,1.000,.000,.850,.351,37,,.000,,0,0
2 seasons,,DEN,NBA,,13,293,.488,3.3,1.000,.607,.357,.024,.012,.000,.488,.529,.467,.000,.000,,.707,.238,19,,,,0,0
1 season,,DAL,NBA,,2,14,.500,13.0,1.000,.000,.500,.000,.500,.000,.500,,1.000,,.000,,1.000,.000,0,,,,0,0
