,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2006-07,19,NEVADA,33,330,45,75,2,3,16,34,,72,3,6,30,,,108,.600,.667,.471,10.0,3.3,2.2,0.1
2007-08,20,NEVADA,33,902,189,357,14,42,74,141,,242,20,26,92,80,,466,.529,.333,.525,27.3,14.1,7.3,0.6
Career,,,66,1232,234,432,16,45,90,175,,314,23,32,122,80,,574,.542,.356,.514,18.7,8.7,4.8,0.3
