Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,23,NYK,NBA,PG,6,NA,43,6.7,15.1,0.444,NA,NA,NA,6.7,15.1,0.444,3.3,6.7,0.5,NA,NA,1.7,2.5,NA,NA,NA,4.2,16.7
1973-74,24,NYK,NBA,PG,10,NA,89,6.5,18.2,0.356,NA,NA,NA,6.5,18.2,0.356,4,4.9,0.833,2,2,4,4.4,1.2,0,NA,6.1,17
1976-77,27,PHI,NBA,PG,19,NA,691,4.3,10.3,0.421,NA,NA,NA,4.3,10.3,0.421,2.3,3.1,0.763,1.5,2.2,3.7,3.9,1.3,0.1,NA,3.1,11
1977-78,28,PHI,NBA,PG,10,NA,289,4.1,10.2,0.402,NA,NA,NA,4.1,10.2,0.402,2.5,2.7,0.909,1.1,2.6,3.7,6,1.5,0,2.7,3.1,10.7
1978-79,29,PHI,NBA,PG,9,NA,231,4.1,10.4,0.388,NA,NA,NA,4.1,10.4,0.388,3.1,4.7,0.667,1.2,1.7,3,6.5,0.6,0,3.4,4.1,11.2
1979-80,30,PHI,NBA,PG,18,NA,400,4.1,11.2,0.363,0.5,1.2,0.385,3.6,10,0.36,3.6,4.5,0.8,1.4,2.6,4,4.7,0.6,0,2.4,3.2,12.2
Career,NA,,NBA,,72,NA,1743,4.4,11,0.396,0.5,1.2,0.385,4.3,10.7,0.396,2.9,3.7,0.768,1.4,2.3,3.6,4.8,1.1,0,2.8,3.4,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,56,NA,1611,4.2,10.5,0.398,0.5,1.2,0.385,4.1,10.2,0.398,2.8,3.6,0.776,1.3,2.3,3.7,4.8,1.1,0,2.8,3.2,11.3
2 seasons,NA,NYK,NBA,,16,NA,132,6.5,17.2,0.381,NA,NA,NA,6.5,17.2,0.381,3.8,5.5,0.7,2,2,3.3,3.8,1.2,0,NA,5.5,16.9
