Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,24,CHI,NBA,PF,3,0,68,3.2,10.1,0.316,0,0,NA,3.2,10.1,0.316,1.6,1.6,1,1.1,2.6,3.7,1.6,0,0.5,0.5,4.2,7.9
1987-88,25,CHI,NBA,SF,10,4,144,3.7,10.7,0.349,0,0,NA,3.7,10.7,0.349,3.7,4.2,0.882,2.5,2.7,5.2,2,0.5,1.2,1.2,4.5,11.3
1988-89,26,CHI,NBA,PF,13,0,177,4.5,11.8,0.379,0,0,NA,4.5,11.8,0.379,2,2.4,0.833,3.1,3.3,6.3,3.1,0.6,0.8,1.2,4.3,11
1991-92,29,DET,NBA,PF,2,0,13,5.5,11.1,0.5,0,0,NA,5.5,11.1,0.5,5.5,5.5,1,0,0,0,5.5,0,5.5,0,0,16.6
Career,NA,,NBA,,28,4,402,4,11.1,0.363,0,0,NA,4,11.1,0.363,2.7,3,0.882,2.4,2.9,5.3,2.5,0.4,1.1,1.1,4.2,10.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,26,4,389,4,11.1,0.358,0,0,NA,4,11.1,0.358,2.6,3,0.875,2.5,3,5.5,2.4,0.5,0.9,1.1,4.3,10.6
1 season,NA,DET,NBA,,2,0,13,5.5,11.1,0.5,0,0,NA,5.5,11.1,0.5,5.5,5.5,1,0,0,0,5.5,0,5.5,0,0,16.6
