Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1986-87,24,CHI,NBA,PF,80,1751,13.4,0.498,0.017,0.285,9.8,14.4,12.1,8.4,1.3,2.3,11,18.5,NA,1.4,2,3.3,0.091,NA,-1.4,-0.5,-1.9,0.1
1987-88,25,CHI,NBA,SF,82,2212,10.7,0.496,0.01,0.22,5.6,7.4,6.5,8.9,0.8,1.8,10.4,17,NA,1.3,2,3.3,0.071,NA,-1.4,-0.6,-2,0
1988-89,26,CHI,NBA,PF,80,1732,10.6,0.529,0.013,0.212,5.9,9.2,7.6,7.7,1,2.4,12.2,14.7,NA,1.3,1.4,2.6,0.073,NA,-1.6,-0.1,-1.7,0.1
1989-90,27,TOT,NBA,PF,59,700,9.2,0.461,0.02,0.287,6.3,8.8,7.5,6.5,1.2,2,13.9,20.1,NA,-0.3,0.4,0.2,0.011,NA,-2.8,-1.1,-3.9,-0.3
1989-90,27,SEA,NBA,PF,45,587,9.9,0.483,0.015,0.308,6,8.1,7,7.5,0.9,2.1,13.1,18.4,NA,0.2,0.3,0.5,0.038,NA,-1.9,-0.8,-2.7,-0.1
1989-90,27,MIN,NBA,PF,14,113,6,0.383,0.036,0.214,8,12.5,10.1,1.5,2.8,1.8,16.4,28.6,NA,-0.4,0.1,-0.3,-0.127,NA,-7.5,-2.4,-10,-0.2
1991-92,29,DET,NBA,PF,43,226,13.7,0.513,0.011,0.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,NA,0.1,0.3,0.4,0.084,NA,-1.6,0,-1.6,0
1992-93,30,MIN,NBA,PF,54,533,8.4,0.459,0.008,0.3,6.1,12.5,9.4,12.8,0.6,1.3,15.5,14.5,NA,-0.1,0.1,0,0.004,NA,-2.5,-1.7,-4.2,-0.3
Career,NA,,NBA,,398,7154,11.1,0.498,0.013,0.251,6.9,10.2,8.6,8.6,1,2.1,11.7,17.1,NA,3.7,6.2,9.8,0.066,NA,-1.7,-0.6,-2.2,-0.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,242,5695,11.5,0.506,0.013,0.24,7,10.1,8.5,8.4,1,2.2,11.1,16.7,NA,3.9,5.3,9.2,0.078,NA,-1.5,-0.4,-1.9,0.2
2 seasons,NA,MIN,NBA,,68,646,8,0.437,0.016,0.274,6.5,12.5,9.5,10.8,1,1.4,15.8,17,NA,-0.5,0.3,-0.3,-0.019,NA,-3.3,-1.8,-5.2,-0.5
1 season,NA,SEA,NBA,,45,587,9.9,0.483,0.015,0.308,6,8.1,7,7.5,0.9,2.1,13.1,18.4,NA,0.2,0.3,0.5,0.038,NA,-1.9,-0.8,-2.7,-0.1
1 season,NA,DET,NBA,,43,226,13.7,0.513,0.011,0.295,7.6,13.4,10.5,9.9,0.2,2.8,13.1,22.2,NA,0.1,0.3,0.4,0.084,NA,-1.6,0,-1.6,0
