Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,24,CHI,NBA,PF,80,17,1751,5.7,12.5,0.455,0,0.2,0.2,5.6,12.3,0.46,2.6,3.6,0.728,3.2,4.5,7.7,2.1,0.9,1.4,1.7,4,14
1987-88,25,CHI,NBA,SF,82,76,2212,5.3,11.6,0.457,0,0.1,0.143,5.3,11.5,0.46,2,2.6,0.79,1.7,2.3,4.1,2.3,0.6,1.1,1.5,2.8,12.6
1988-89,26,CHI,NBA,PF,80,25,1732,4.8,9.9,0.485,0.1,0.1,0.5,4.7,9.8,0.485,1.8,2.1,0.851,1.8,3,4.7,2.1,0.7,1.4,1.5,3.7,11.5
1989-90,27,TOT,NBA,PF,59,0,700,5.3,13.1,0.406,0,0.3,0,5.3,12.8,0.414,3,3.8,0.795,2,2.6,4.6,1.7,0.9,1.1,2.4,3.8,13.6
1989-90,27,SEA,NBA,PF,45,0,587,5.2,12.1,0.424,0,0.2,0,5.2,12,0.431,3,3.7,0.803,1.9,2.4,4.3,2,0.7,1.2,2.1,3.9,13.3
1989-90,27,MIN,NBA,PF,14,0,113,6.1,17.8,0.339,0,0.6,0,6.1,17.2,0.352,2.9,3.8,0.75,2.5,3.5,6.1,0.3,1.9,1,3.8,3.5,15
1991-92,29,DET,NBA,PF,43,1,226,6.5,14,0.466,0,0.2,0,6.5,13.9,0.471,3.2,4.1,0.769,2.4,4.3,6.7,2.2,0.2,1.6,2.4,3.2,16.2
1992-93,30,MIN,NBA,PF,54,4,533,3.3,8.8,0.377,0,0.1,0,3.3,8.7,0.38,2.5,2.6,0.949,1.8,3.8,5.6,3.1,0.4,0.7,1.8,2.7,9.1
Career,NA,,NBA,,398,123,7154,5.2,11.4,0.452,0,0.2,0.2,5.1,11.3,0.456,2.3,2.9,0.793,2.2,3.2,5.4,2.2,0.7,1.2,1.7,3.4,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CHI,NBA,,242,118,5695,5.3,11.4,0.464,0,0.1,0.261,5.2,11.2,0.466,2.1,2.7,0.78,2.2,3.2,5.4,2.2,0.7,1.3,1.6,3.4,12.7
2 seasons,NA,MIN,NBA,,68,4,646,3.8,10.4,0.366,0,0.2,0,3.8,10.2,0.372,2.6,2.8,0.902,2,3.7,5.7,2.6,0.7,0.8,2.2,2.8,10.1
1 season,NA,SEA,NBA,,45,0,587,5.2,12.1,0.424,0,0.2,0,5.2,12,0.431,3,3.7,0.803,1.9,2.4,4.3,2,0.7,1.2,2.1,3.9,13.3
1 season,NA,DET,NBA,,43,1,226,6.5,14,0.466,0,0.2,0,6.5,13.9,0.471,3.2,4.1,0.769,2.4,4.3,6.7,2.2,0.2,1.6,2.4,3.2,16.2
