Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1953-54,23,MLH,NBA,NA,11,NA,91,6,26,0.231,4,8,0.5,16,5,21,16
Career,NA,,NBA,NA,11,NA,91,6,26,0.231,4,8,0.5,16,5,21,16
