Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,22,WSB,NBA,PG,78,1421,13,0.474,NA,0.193,2.4,4.7,3.5,23.1,1.8,0.2,NA,NA,NA,0.3,1.1,1.4,0.048,NA,-1.8,-0.7,-2.5,-0.2
1977-78,23,WSB,NBA,PG,70,1466,13.7,0.52,NA,0.188,2.1,4.8,3.4,25,2.1,0.5,17.8,19.3,NA,1.5,1.2,2.7,0.088,NA,-0.8,0.2,-0.7,0.5
1978-79,24,WSB,NBA,PG,73,1658,13.7,0.511,NA,0.285,3,5.6,4.3,22.5,1.9,0.4,15.2,18,NA,2,1.5,3.5,0.101,NA,-0.3,0.2,-0.1,0.8
1979-80,25,WSB,NBA,PG,76,1286,13.3,0.51,0.032,0.216,3.1,6.5,4.8,23.9,1.8,0.7,16.5,20.1,NA,0.8,1,1.8,0.069,NA,-1.1,0.1,-1,0.3
1980-81,26,DET,NBA,PG,45,997,11.1,0.504,0.023,0.218,2.9,7.7,5.1,22.6,2,0.4,18.2,16.5,NA,0.4,0.9,1.2,0.06,NA,-2.2,0.1,-2.1,0
1981-82,27,DET,NBA,PG,1,6,-17.2,0,0,0,0,0,0,0,0,0,50,13,NA,0,0,0,-0.349,NA,-5.1,-0.2,-5.3,0
Career,NA,,NBA,,343,6834,13.1,0.503,0.009,0.22,2.7,5.7,4.2,23.4,1.9,0.4,16.8,18.6,NA,4.9,5.7,10.6,0.074,NA,-1.2,0,-1.2,1.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,WSB,NBA,,297,5831,13.4,0.503,0.007,0.221,2.6,5.4,4,23.6,1.9,0.4,16.5,19,NA,4.6,4.8,9.4,0.077,NA,-1,0,-1,1.4
2 seasons,NA,DET,NBA,,46,1003,10.9,0.503,0.023,0.217,2.8,7.6,5.1,22.5,2,0.4,18.4,16.4,NA,0.3,0.9,1.2,0.057,NA,-2.3,0.1,-2.2,-0.1
