Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1974-75,22,INA,ABA,SF,80,NA,2559,10.3,19.4,0.534,0.1,0.3,0.25,10.3,19.1,0.538,3.7,4.6,0.799,5.1,6.2,11.3,3,2.1,0.5,4.2,3.5,24.5,NA,110,106
1975-76,23,INA,ABA,SF,70,NA,2775,12.4,25.2,0.494,0.1,0.2,0.4,12.3,24.9,0.495,6.7,8,0.828,4.7,6.7,11.4,4.2,1.5,0.4,4.8,3.3,31.6,NA,108,105
1976-77,24,IND,NBA,SF,78,NA,3117,11.9,24.3,0.493,NA,NA,NA,11.9,24.3,0.493,5.9,7.3,0.816,3.2,5.2,8.4,3.7,1.7,0.3,NA,2.8,29.8,NA,NA,103
1977-78,25,BUF,NBA,SF,53,NA,2155,9.8,19.8,0.494,NA,NA,NA,9.8,19.8,0.494,6.4,7.9,0.809,2.7,5.5,8.2,3.4,1.8,0.3,3.6,2.9,25.9,NA,108,104
1978-79,26,TOT,NBA,SF,79,NA,2095,9.5,18.1,0.528,NA,NA,NA,9.5,18.1,0.528,5.4,6.4,0.841,2,5.5,7.5,3.3,1.4,0.2,4.9,3.5,24.5,NA,104,107
1978-79,26,BOS,NBA,SF,40,NA,1119,8.8,17.6,0.502,NA,NA,NA,8.8,17.6,0.502,4.8,5.9,0.808,1.7,5.3,7,2.7,1.2,0.1,5.2,3.5,22.4,NA,96,108
1978-79,26,IND,NBA,SF,39,NA,976,10.4,18.6,0.556,NA,NA,NA,10.4,18.6,0.556,6.1,7,0.873,2.5,5.6,8.1,4,1.5,0.2,4.5,3.5,26.8,NA,112,105
1979-80,27,IND,NBA,SF,75,NA,1910,9.3,17.4,0.533,0.1,0.4,0.267,9.2,17,0.539,5.1,6.3,0.809,3.3,5.4,8.7,3.7,2,0.2,3.2,2.3,23.7,NA,116,107
1980-81,28,IND,NBA,SG,82,NA,2385,10.9,20.4,0.533,0.1,0.4,0.158,10.8,20.1,0.54,6.8,8.2,0.832,3.8,4.4,8.2,3.1,1.7,0.2,3.5,3.1,28.6,NA,117,107
1981-82,29,IND,NBA,SF,81,19,1803,10.2,20.6,0.495,0.2,0.9,0.281,10,19.7,0.504,6.3,7.6,0.826,2.6,4.3,6.9,3.2,1.7,0.4,3.7,3.6,26.9,NA,108,107
1982-83,30,IND,NBA,SG,80,54,2262,10.5,20.1,0.52,0.1,0.4,0.158,10.4,19.7,0.527,7,8.3,0.841,3.1,3.5,6.6,3.9,1.3,0.2,3.9,2.9,28,NA,114,112
1983-84,31,KCK,NBA,SF,75,39,1885,8.9,18,0.491,0.1,0.3,0.286,8.8,17.7,0.495,6,7,0.859,2.2,4.1,6.3,4,1.3,0.1,3.8,3,23.8,NA,108,110
1984-85,32,TOT,NBA,SF-SG,68,1,800,9,20.4,0.441,0.6,1.4,0.44,8.4,19,0.441,3.7,4.2,0.877,2.9,3.9,6.8,4.6,0.9,0.1,4,3.6,22.3,NA,100,113
1984-85,32,KCK,NBA,SG,16,0,189,7.5,16.8,0.449,0.2,0.2,1,7.3,16.5,0.441,3.2,3.9,0.813,2.4,2.9,5.4,5.1,0.5,0.2,3.2,3.4,18.5,NA,103,116
1984-85,32,SAS,NBA,SF,52,1,611,9.4,21.5,0.439,0.8,1.8,0.417,8.7,19.7,0.441,3.9,4.3,0.895,3,4.2,7.3,4.5,1.1,0.1,4.3,3.6,23.5,NA,100,112
Career,NA,,TOT,,821,113,23746,10.5,20.7,0.507,0.1,0.4,0.284,10.4,20.4,0.511,5.8,7.1,0.827,3.4,5.1,8.5,3.6,1.6,0.3,3.5,3.1,26.9,NA,110,107
,NA,,NBA,,671,113,18412,10.2,20.2,0.506,0.1,0.5,0.274,10.1,19.8,0.51,6,7.3,0.83,2.9,4.7,7.6,3.6,1.6,0.2,3.2,3,26.5,NA,110,107
,NA,,ABA,,150,NA,5334,11.4,22.4,0.51,0.1,0.3,0.323,11.4,22.2,0.512,5.3,6.4,0.818,4.9,6.4,11.3,3.6,1.7,0.4,4.5,3.4,28.2,NA,109,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"INA,IND",ABA,,585,73,17787,10.9,21.3,0.513,0.1,0.4,0.25,10.8,21,0.517,5.9,7.2,0.826,3.7,5.2,8.9,3.6,1.7,0.3,3.3,3.1,27.9,NA,112,106
2 seasons,NA,KCK,NBA,,91,39,2074,8.7,17.9,0.487,0.1,0.3,0.333,8.6,17.6,0.49,5.8,6.7,0.856,2.2,4,6.2,4.1,1.3,0.2,3.8,3.1,23.3,NA,107,111
1 season,NA,BUF,NBA,,53,NA,2155,9.8,19.8,0.494,NA,NA,NA,9.8,19.8,0.494,6.4,7.9,0.809,2.7,5.5,8.2,3.4,1.8,0.3,3.6,2.9,25.9,NA,108,104
1 season,NA,SAS,NBA,,52,1,611,9.4,21.5,0.439,0.8,1.8,0.417,8.7,19.7,0.441,3.9,4.3,0.895,3,4.2,7.3,4.5,1.1,0.1,4.3,3.6,23.5,NA,100,112
1 season,NA,BOS,NBA,,40,NA,1119,8.8,17.6,0.502,NA,NA,NA,8.8,17.6,0.502,4.8,5.9,0.808,1.7,5.3,7,2.7,1.2,0.1,5.2,3.5,22.4,NA,96,108
