,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,INA,ABA,,18,,1,,,,9,13,,,,,,,,,39,
1975-76,23,INA,ABA,,19,,1,,,,14,17,,,,,,,,,46,
1976-77,24,IND,NBA,,16,,,,,,13,17,,,,,,,,,43,
1977-78,25,BUF,NBA,,17,,,,,,15,18,,,,,,,,,41,
1978-79,26,TOT,NBA,,16,,,,,,11,13,,,,,,,,,37,
1978-79,26,BOS,NBA,,14,,,,,,10,12,,,,,,,,,37,
1978-79,26,IND,NBA,,16,,,,,,11,13,,,,,,,,,37,
1979-80,27,IND,NBA,,20,,1,,,,11,,,,,,,,,,44,
1980-81,28,IND,NBA,,19,,1,,,,14,16,,,,,,,,,52,
1981-82,29,IND,NBA,,11,21,2,,11,,12,13,,,10,7,,,,5,34,
1982-83,30,IND,NBA,,18,25,1,,18,,17,18,,,14,9,,,,5,41,
1983-84,31,KCK,NBA,,13,20,1,2,13,20,12,14,5,8,11,8,4,1,7,5,33,25.4
1984-85,32,TOT,NBA,,10,17,2,3,9,16,7,8,3,5,6,4,4,1,5,4,21,19.2
1984-85,32,KCK,NBA,,5,10,1,1,5,10,4,4,3,3,3,4,1,1,4,4,12,10.3
1984-85,32,SAS,NBA,,10,17,2,3,9,16,7,8,3,5,6,4,4,1,5,4,21,19.2
Career,,,TOT,,20,,,,,,17,,,,,,,,,,52,
,,,NBA,,20,,,,,,17,,,,,,,,,,52,
,,,ABA,,19,,1,,,,14,17,,,,,,,,,46,
,,,,,,,,,,,,,,,,,,,,,,
8 Seasons,,"INA,IND",NBA,,20,,,,,,17,,,,,,,,,,52,
2 Seasons,,KCK,NBA,,13,20,1,2,13,20,12,14,5,8,11,8,4,1,7,5,33,25.4
1 Season,,BUF,NBA,,17,,,,,,15,18,,,,,,,,,41,
1 Season,,SAS,NBA,,10,17,2,3,9,16,7,8,3,5,6,4,4,1,5,4,21,19.2
1 Season,,BOS,NBA,,14,,,,,,10,12,,,,,,,,,37,
