Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989-90,23,IND,NBA,C,3,3,96,5.2,10.5,0.5,0,0,NA,5.2,10.5,0.5,3.4,4.1,0.818,1.5,4.5,6,1.1,0.7,1.5,1.9,4.5,13.9
1990-91,24,IND,NBA,C,5,0,88,8.6,15.1,0.568,0,0,NA,8.6,15.1,0.568,2.9,3.3,0.875,1.6,5.7,7.4,0.8,0.4,2.9,2,9.4,20
1991-92,25,IND,NBA,C,3,1,28,5.1,14.1,0.364,0,0,NA,5.1,14.1,0.364,2.6,2.6,1,3.9,3.9,7.7,0,2.6,1.3,3.9,9,12.9
1992-93,26,IND,NBA,C,4,4,143,9.3,16.1,0.578,0,0.3,0,9.3,15.9,0.587,4,5.5,0.727,3.3,4.8,8.1,1.8,1.3,1,2,4.5,22.7
1993-94,27,IND,NBA,C,16,16,450,8.2,17.4,0.472,0,0,NA,8.2,17.4,0.472,4,5,0.806,1.8,4.9,6.7,2.5,0.8,0.7,3.4,5.1,20.5
1994-95,28,IND,NBA,C,17,17,546,8.4,15.3,0.547,0.1,0.1,1,8.3,15.2,0.545,5.7,7.1,0.804,2.1,5.7,7.8,2.2,0.3,0.9,2.2,4.8,22.5
1995-96,29,IND,NBA,C,5,5,166,9.1,16.7,0.545,0,0,NA,9.1,16.7,0.545,2.4,3,0.786,2.8,5.2,8,1.7,0.4,0.4,3,4.3,20.6
1997-98,31,IND,NBA,C,16,16,476,7.9,15.8,0.502,0,0.1,0,7.9,15.7,0.505,4.2,4.8,0.859,1.3,5.1,6.4,1.5,0.6,1.1,1.6,5.1,20
1998-99,32,IND,NBA,C,13,13,293,8.2,18.1,0.456,0,0,NA,8.2,18.1,0.456,2.3,2.5,0.95,2,6,8,1.1,0.7,1.8,3.1,6.3,18.8
1999-00,33,IND,NBA,C,22,21,461,8,16.2,0.498,0,0.1,0,8,16.1,0.5,2.7,3.1,0.875,1.9,4.2,6.1,1.6,0.8,1.6,2.1,6.6,18.8
Career,NA,,NBA,,104,96,2747,8.2,16.1,0.507,0,0.1,0.25,8.2,16.1,0.507,3.8,4.6,0.829,2,5.1,7.1,1.8,0.7,1.2,2.4,5.5,20.1
