,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1999-00,22,MIN,NBA,53:59,11,16,5,6,10,15,8,9,5,7,10,10,4,2,5,6,27,26.8
2000-01,23,MIN,NBA,48:06,13,21,3,4,11,20,9,10,5,9,12,10,3,2,6,6,28,21.8
2001-02,24,MIN,NBA,48:53,14,24,3,6,13,20,13,13,5,9,14,8,3,2,6,6,37,29.9
2002-03,25,MIN,NBA,50:07,19,26,6,9,13,19,12,12,3,9,11,8,3,3,4,5,44,33.2
2003-04,26,MIN,NBA,32:22,8,17,4,5,6,13,8,10,4,5,6,4,2,1,3,5,24,18.7
2004-05,27,MIN,NBA,44:04,12,22,3,6,10,19,11,12,4,7,9,8,3,2,6,5,34,29.7
2005-06,28,TOT,NBA,50:00,13,24,4,9,11,18,12,12,4,8,10,10,4,2,6,5,34,29.3
2005-06,28,MIN,NBA,50:00,12,24,4,9,9,18,12,12,4,8,10,6,3,2,6,5,34,29.3
2005-06,28,BOS,NBA,46:07,13,19,4,7,11,17,9,10,4,8,10,10,4,1,4,5,30,23.1
2006-07,29,BOS,NBA,37:25,11,22,4,8,8,16,11,13,2,6,7,6,2,1,6,6,35,23.5
2007-08,30,TOT,NBA,42:31,12,20,5,9,9,18,8,8,3,6,8,5,2,2,3,5,32,24.4
2007-08,30,SEA,NBA,33:42,12,20,5,9,9,13,8,8,2,6,8,5,2,1,3,5,32,24.4
2007-08,30,CLE,NBA,42:31,8,18,3,9,8,18,5,6,3,6,8,5,2,2,3,4,18,14.3
2008-09,31,CLE,NBA,44:09,8,13,4,8,6,8,4,6,4,11,13,8,3,1,4,5,21,22.7
Career,,,,53:59,19,26,6,9,13,20,13,13,5,11,14,10,4,3,6,6,44,33.2
7 Seasons,,MIN,NBA,53:59,19,26,6,9,13,20,13,13,5,9,14,10,4,3,6,6,44,33.2
2 Seasons,,CLE,NBA,44:09,8,18,4,9,8,18,5,6,4,11,13,8,3,2,4,5,21,22.7
2 Seasons,,BOS,NBA,46:07,13,22,4,8,11,17,11,13,4,8,10,10,4,1,6,6,35,23.5
1 Season,,SEA,NBA,33:42,12,20,5,9,9,13,8,8,2,6,8,5,2,1,3,5,32,24.4
