,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,MIN,NBA,SF,82,2856,,,95%,4%,,+4.2,+9.6,60,36,106,13,80,0,571,21,48
2001-02,24,MIN,NBA,SF,82,3117,,44%,52%,4%,,+4.9,+5.2,60,53,71,35,94,0,551,25,65
2002-03,25,MIN,NBA,SF,52,1836,,13%,86%,1%,,+3.9,+2.9,33,26,49,22,56,0,291,16,34
2003-04,26,MIN,NBA,SF,28,622,,,91%,9%,,+6.9,+1.0,12,10,16,2,23,0,74,2,13
2004-05,27,MIN,NBA,SF,81,2558,,,79%,21%,,+1.8,+0.5,43,33,69,32,123,0,424,26,40
2005-06,28,TOT,NBA,SF,72,2729,,,84%,15%,,0.0,+2.9,55,33,65,24,116,19,482,30,54
2005-06,28,MIN,NBA,SF,40,1555,,,79%,21%,,+1.7,+6.3,35,19,34,16,68,14,247,17,34
2005-06,28,BOS,NBA,SF,32,1174,,1%,92%,7%,1%,-2.0,-0.5,20,14,31,8,48,5,235,13,20
2006-07,29,BOS,NBA,SF,32,900,,2%,76%,20%,1%,-3.3,+0.8,17,13,36,8,42,7,126,12,20
2007-08,30,TOT,NBA,SF,75,1736,,22%,74%,5%,,-0.3,+5.7,31,19,55,9,55,16,227,12,28
2007-08,30,SEA,NBA,SF,50,1180,,12%,82%,7%,,-1.0,+11.4,23,15,30,6,41,12,148,11,19
2007-08,30,CLE,NBA,SF,25,556,,42%,57%,1%,,+1.4,+1.7,8,4,25,3,14,4,79,1,9
2008-09,31,CLE,NBA,SF,74,1527,,17%,79%,4%,,+5.4,-8.1,21,16,54,10,34,14,195,4,15
Career,,,NBA,,578,17881,,13%,78%,9%,,+2.7,+3.2,332,239,521,155,623,56,2941,148,317
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIN,NBA,,365,12544,,13%,78%,9%,,+3.7,+4.8,243,177,345,120,444,14,2158,107,234
2 seasons,,CLE,NBA,,99,2083,,24%,73%,3%,,+4.3,-5.5,29,20,79,13,48,18,274,5,24
2 seasons,,BOS,NBA,,64,2074,,1%,85%,13%,1%,-2.6,0.0,37,27,67,16,90,12,361,25,40
1 season,,SEA,NBA,,50,1180,,12%,82%,7%,,-1.0,+11.4,23,15,30,6,41,12,148,11,19
