Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,22,TOT,NBA,PF,14,NA,113,24,56,0.429,11,23,0.478,18,23,41,5,2,2,7,24,59
1978-79,22,MIL,NBA,PF,3,NA,22,5,11,0.455,0,0,NA,5,2,7,1,0,0,2,8,10
1978-79,22,DET,NBA,PF,11,NA,91,19,45,0.422,11,23,0.478,13,21,34,4,2,2,5,16,49
Career,NA,,NBA,,14,NA,113,24,56,0.429,11,23,0.478,18,23,41,5,2,2,7,24,59
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,11,NA,91,19,45,0.422,11,23,0.478,13,21,34,4,2,2,5,16,49
1 season,NA,MIL,NBA,,3,NA,22,5,11,0.455,0,0,NA,5,2,7,1,0,0,2,8,10
