,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,22,TOT,NBA,,7,,4,9,,,,,,,,,16,
1978-79,22,MIL,NBA,,3,,0,0,,,,,,,,,6,
1978-79,22,DET,NBA,,7,,4,9,,,,,,,,,16,
Career,,,,,7,,4,9,,,,,,,,,16,
1 Season,,DET,NBA,,7,,4,9,,,,,,,,,16,
1 Season,,MIL,NBA,,3,,0,0,,,,,,,,,6,
