,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,21,CHA,NBA,C,4,53,,,,,100%,-30.8,-27.6,1,1,3,0,2,0,5,0,3
2015-16,23,CHO,NBA,C,7,137,,,,27%,73%,-0.4,+17.8,0,2,8,4,8,0,5,0,2
Career,,,NBA,,11,190,,,,19%,81%,-8.8,+5.1,1,3,11,4,10,0,10,0,5
