,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1982-83,23,WSB,NBA,,7,12,0,,7,,6,8,,,6,14,,,,6,14,
1983-84,24,WSB,NBA,,5,8,1,2,5,8,2,2,,,4,7,,,,4,12,
1984-85,25,LAC,NBA,,8,11,1,1,8,11,4,6,1,4,5,8,2,2,5,4,18,15.5
1985-86,26,TOT,NBA,,6,10,1,2,6,10,6,8,2,5,6,8,3,1,5,5,16,15.5
1985-86,26,MIL,NBA,,2,4,1,1,2,4,1,1,0,1,1,2,1,0,3,2,4,5.1
1985-86,26,IND,NBA,,6,10,1,2,6,10,6,8,2,5,6,8,3,1,5,5,16,15.5
Career,,,,,8,12,1,,8,,6,8,,,6,14,,,,6,18,
2 Seasons,,WSB,NBA,,7,12,1,,7,,6,8,,,6,14,,,,6,14,
1 Season,,LAC,NBA,,8,11,1,1,8,11,4,6,1,4,5,8,2,2,5,4,18,15.5
1 Season,,IND,NBA,,6,10,1,2,6,10,6,8,2,5,6,8,3,1,5,5,16,15.5
1 Season,,MIL,NBA,,2,4,1,1,2,4,1,1,0,1,1,2,1,0,3,2,4,5.1
