,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,19,CHA,NBA,C,63,1455,,,,34%,66%,-16.7,-2.0,12,14,86,16,65,5,55,15,33
2012-13,20,CHA,NBA,C,80,2186,,,,5%,95%,-8.4,+3.8,13,17,108,20,57,5,75,10,53
2013-14,21,CHA,NBA,C,77,1072,,,,39%,61%,-2.2,-2.8,4,15,56,11,38,3,18,9,21
2014-15,22,CHO,NBA,C,64,1243,,,,29%,72%,-1.2,+3.2,6,20,68,14,74,4,41,10,26
2015-16,23,TOR,NBA,C,82,1808,,,,4%,96%,+4.1,-1.3,9,17,116,28,87,5,72,15,45
2016-17,24,ORL,NBA,C,81,1793,,,,15%,85%,-8.6,-2.9,24,19,105,31,103,3,174,18,44
2017-18,25,ORL,NBA,C,82,1495,,,,15%,86%,-12.7,-12.3,23,16,88,26,73,4,148,17,40
2018-19,26,CHO,NBA,C,54,783,,,,9%,91%,-6.1,-5.9,11,5,53,12,43,3,78,9,23
2019-20,27,CHO,NBA,C,53,1029,,,,3%,97%,-6.6,+0.7,12,12,51,13,60,3,116,12,33
Career,,,NBA,,636,12864,,,,16%,84%,-6.6,-1.8,114,135,731,171,600,35,777,115,318
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,"CHA,CHO",NBA,,391,7768,,,,19%,81%,-7.5,+0.3,58,83,422,86,337,23,383,65,189
2 seasons,,ORL,NBA,,163,3288,,,,15%,85%,-10.4,-7.2,47,35,193,57,176,7,322,35,84
1 season,,TOR,NBA,,82,1808,,,,4%,96%,+4.1,-1.3,9,17,116,28,87,5,72,15,45
