Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,23,PHO,NBA,PF,80,NA,27.3,5,12,0.415,NA,NA,NA,5,12,0.415,0.415,1.1,1.6,0.649,NA,NA,8.9,1.2,NA,NA,NA,3.1,11.1
1969-70,24,ATL,NBA,SF,81,NA,19.8,3.5,8.2,0.433,NA,NA,NA,3.5,8.2,0.433,0.433,1.1,1.4,0.779,NA,NA,4.9,0.8,NA,NA,NA,2,8.1
1970-71,25,POR,NBA,PF,44,NA,26.2,4.1,9.6,0.43,NA,NA,NA,4.1,9.6,0.43,0.43,1.3,2,0.663,NA,NA,7.6,1.8,NA,NA,NA,2.7,9.6
1971-72,26,POR,NBA,SF,82,NA,28.9,4.9,10.8,0.451,NA,NA,NA,4.9,10.8,0.451,0.451,1.4,1.8,0.755,NA,NA,7.2,2.3,NA,NA,NA,2.5,11.1
1972-73,27,TOT,TOT,SF,49,NA,13.9,2.2,4.8,0.464,0,0,1,2.2,4.8,0.462,0.466,0.8,0.9,0.804,0.8,NA,3.7,0.8,NA,NA,0.8,1.9,5.3
1972-73,27,MIL,NBA,SF,9,NA,9.8,1.2,3.7,0.333,NA,NA,NA,1.2,3.7,0.333,0.333,0.6,0.8,0.714,NA,NA,3.6,1,NA,NA,NA,1,3
1972-73,27,NYA,ABA,SF,40,NA,14.9,2.5,5.1,0.485,0,0,1,2.5,5.1,0.483,0.488,0.8,1,0.821,1,2.8,3.8,0.8,NA,NA,1,2.1,5.8
1973-74,28,NYA,ABA,SF,25,NA,12.5,1.6,3.4,0.471,0.1,0.1,0.667,1.5,3.3,0.463,0.482,0.4,0.4,0.818,0.9,2,2.8,0.6,0.2,0,0.4,1.9,3.6
Career,NA,,TOT,,361,NA,23,3.9,9,0.436,0,0.1,0.75,3.9,9,0.435,0.436,1.1,1.5,0.725,1,2.4,6.3,1.3,0.2,0,0.8,2.4,8.9
,NA,,NBA,,296,NA,25,4.3,10,0.431,NA,NA,NA,4.3,10,0.431,0.431,1.2,1.7,0.715,NA,NA,7,1.5,NA,NA,NA,2.5,9.8
,NA,,ABA,,65,NA,14,2.1,4.4,0.481,0,0.1,0.75,2.1,4.4,0.477,0.486,0.6,0.8,0.82,1,2.4,3.4,0.7,0.2,0,0.8,2,5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,POR,NBA,,126,NA,28,4.6,10.4,0.444,NA,NA,NA,4.6,10.4,0.444,0.444,1.4,1.9,0.721,NA,NA,7.3,2.1,NA,NA,NA,2.5,10.6
1 season,NA,ATL,NBA,,81,NA,19.8,3.5,8.2,0.433,NA,NA,NA,3.5,8.2,0.433,0.433,1.1,1.4,0.779,NA,NA,4.9,0.8,NA,NA,NA,2,8.1
1 season,NA,PHO,NBA,,80,NA,27.3,5,12,0.415,NA,NA,NA,5,12,0.415,0.415,1.1,1.6,0.649,NA,NA,8.9,1.2,NA,NA,NA,3.1,11.1
2 seasons,NA,NYA,ABA,,65,NA,14,2.1,4.4,0.481,0,0.1,0.75,2.1,4.4,0.477,0.486,0.6,0.8,0.82,1,2.4,3.4,0.7,0.2,0,0.8,2,5
1 season,NA,MIL,NBA,,9,NA,9.8,1.2,3.7,0.333,NA,NA,NA,1.2,3.7,0.333,0.333,0.6,0.8,0.714,NA,NA,3.6,1,NA,NA,NA,1,3
