Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,CLR,BAA,NA,58,NA,NA,NA,NA,0.309,NA,NA,0.595,NA,NA,NA,NA
1947-48,27,TOT,BAA,NA,44,NA,NA,NA,NA,0.3,NA,NA,0.692,NA,NA,NA,NA
1947-48,27,CHS,BAA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1947-48,27,PHW,BAA,NA,2,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA
1947-48,27,PRO,BAA,NA,41,NA,NA,NA,NA,0.3,NA,NA,0.692,NA,NA,NA,NA
1948-49,28,PRO,BAA,NA,57,NA,NA,NA,NA,0.341,NA,NA,0.766,NA,NA,NA,NA
1949-50,29,DNN,NBA,NA,57,NA,NA,NA,NA,0.349,NA,NA,0.721,NA,NA,NA,NA
1950-51,30,TOT,NBA,NA,60,NA,NA,NA,NA,0.34,NA,NA,0.728,NA,NA,NA,NA
1950-51,30,BOS,NBA,NA,10,NA,NA,NA,NA,0.16,NA,NA,0.625,NA,NA,NA,NA
1950-51,30,BLB,NBA,NA,50,NA,NA,NA,NA,0.348,NA,NA,0.738,NA,NA,NA,NA
Career,NA,,TOT,NA,276,NA,NA,NA,NA,0.329,NA,NA,0.712,NA,NA,NA,NA
,NA,,BAA,NA,159,NA,NA,NA,NA,0.319,NA,NA,0.702,NA,NA,NA,NA
,NA,,NBA,NA,117,NA,NA,NA,NA,0.345,NA,NA,0.723,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,98,NA,NA,NA,NA,0.323,NA,NA,0.743,NA,NA,NA,NA
1 season,NA,CLR,BAA,NA,58,NA,NA,NA,NA,0.309,NA,NA,0.595,NA,NA,NA,NA
1 season,NA,DNN,NBA,NA,57,NA,NA,NA,NA,0.349,NA,NA,0.721,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,50,NA,NA,NA,NA,0.348,NA,NA,0.738,NA,NA,NA,NA
1 season,NA,BOS,NBA,NA,10,NA,NA,NA,NA,0.16,NA,NA,0.625,NA,NA,NA,NA
1 season,NA,PHW,BAA,NA,2,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA
1 season,NA,CHS,BAA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
