Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,CLR,BAA,NA,58,NA,NA,3.9,12.8,0.309,2.1,3.4,0.595,NA,2.3,3.1,9.9
1947-48,27,TOT,BAA,NA,44,NA,NA,4.7,15.7,0.3,2.5,3.6,0.692,NA,1.3,3.7,11.9
1947-48,27,CHS,BAA,NA,1,NA,NA,0,3,0,0,0,NA,NA,0,1,0
1947-48,27,PHW,BAA,NA,2,NA,NA,1,1.5,0.667,0,0,NA,NA,0,2,2
1947-48,27,PRO,BAA,NA,41,NA,NA,5,16.7,0.3,2.7,3.9,0.692,NA,1.4,3.8,12.7
1948-49,28,PRO,BAA,NA,57,NA,NA,5.4,15.9,0.341,4.9,6.4,0.766,NA,3.7,4.2,15.8
1949-50,29,DNN,NBA,NA,57,NA,NA,5.8,16.6,0.349,5.8,8,0.721,NA,4,4.2,17.3
1950-51,30,TOT,NBA,NA,60,NA,NA,3,8.9,0.34,2.2,3,0.728,2,2.5,3.3,8.2
1950-51,30,BOS,NBA,NA,10,NA,NA,0.4,2.5,0.16,1,1.6,0.625,0.3,0.8,1.4,1.8
1950-51,30,BLB,NBA,NA,50,NA,NA,3.5,10.2,0.348,2.4,3.3,0.738,2.3,2.8,3.6,9.5
Career,NA,,TOT,NA,276,NA,NA,4.5,13.8,0.329,3.5,4.9,0.712,2,2.8,3.7,12.6
,NA,,BAA,NA,159,NA,NA,4.7,14.7,0.319,3.2,4.6,0.702,NA,2.5,3.6,12.6
,NA,,NBA,NA,117,NA,NA,4.4,12.6,0.345,3.9,5.4,0.723,2,3.2,3.7,12.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,98,NA,NA,5.2,16.2,0.323,4,5.4,0.743,NA,2.7,4,14.5
1 season,NA,CLR,BAA,NA,58,NA,NA,3.9,12.8,0.309,2.1,3.4,0.595,NA,2.3,3.1,9.9
1 season,NA,DNN,NBA,NA,57,NA,NA,5.8,16.6,0.349,5.8,8,0.721,NA,4,4.2,17.3
1 season,NA,BLB,NBA,NA,50,NA,NA,3.5,10.2,0.348,2.4,3.3,0.738,2.3,2.8,3.6,9.5
1 season,NA,BOS,NBA,NA,10,NA,NA,0.4,2.5,0.16,1,1.6,0.625,0.3,0.8,1.4,1.8
1 season,NA,PHW,BAA,NA,2,NA,NA,1,1.5,0.667,0,0,NA,NA,0,2,2
1 season,NA,CHS,BAA,NA,1,NA,NA,0,3,0,0,0,NA,NA,0,1,0
