Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,26,CLR,BAA,NA,58,NA,NA,0.348,0.27,NA,NA,NA,NA,NA,4,1.1,5.2,NA
1947-48,27,TOT,BAA,NA,44,NA,NA,0.345,0.231,NA,NA,NA,NA,NA,2.3,-0.5,1.7,NA
1947-48,27,CHS,BAA,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
1947-48,27,PHW,BAA,NA,2,NA,NA,0.667,0,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA
1947-48,27,PRO,BAA,NA,41,NA,NA,0.345,0.233,NA,NA,NA,NA,NA,2.2,-0.6,1.6,NA
1948-49,28,PRO,BAA,NA,57,NA,NA,0.421,0.405,NA,NA,NA,NA,NA,5.1,-0.2,4.9,NA
1949-50,29,DNN,NBA,NA,57,NA,NA,0.431,0.483,NA,NA,NA,NA,NA,4.8,-1,3.7,NA
1950-51,30,TOT,NBA,NA,60,NA,NA,0.403,0.338,NA,NA,NA,NA,NA,0.5,1,1.6,NA
1950-51,30,BOS,NBA,NA,10,NA,NA,0.281,0.64,NA,NA,NA,NA,NA,-0.2,0,-0.2,NA
1950-51,30,BLB,NBA,NA,50,NA,NA,0.409,0.323,NA,NA,NA,NA,NA,0.8,1,1.8,NA
Career,NA,,TOT,NA,276,NA,NA,0.394,0.357,NA,NA,NA,NA,NA,16.7,0.4,17.1,NA
,NA,,BAA,NA,159,NA,NA,0.377,0.311,NA,NA,NA,NA,NA,11.4,0.4,11.8,NA
,NA,,NBA,NA,117,NA,NA,0.421,0.431,NA,NA,NA,NA,NA,5.3,0,5.3,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,98,NA,NA,0.39,0.331,NA,NA,NA,NA,NA,7.4,-0.8,6.5,NA
1 season,NA,CLR,BAA,NA,58,NA,NA,0.348,0.27,NA,NA,NA,NA,NA,4,1.1,5.2,NA
1 season,NA,DNN,NBA,NA,57,NA,NA,0.431,0.483,NA,NA,NA,NA,NA,4.8,-1,3.7,NA
1 season,NA,BLB,NBA,NA,50,NA,NA,0.409,0.323,NA,NA,NA,NA,NA,0.8,1,1.8,NA
1 season,NA,BOS,NBA,NA,10,NA,NA,0.281,0.64,NA,NA,NA,NA,NA,-0.2,0,-0.2,NA
1 season,NA,PHW,BAA,NA,2,NA,NA,0.667,0,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA
1 season,NA,CHS,BAA,NA,1,NA,NA,0,0,NA,NA,NA,NA,NA,-0.1,0,-0.1,NA
