Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26,CLR,BAA,NA,58,NA,NA,229,741,0.309,119,200,0.595,NA,134,177,577
1947-48,27,TOT,BAA,NA,44,NA,NA,207,689,0.3,110,159,0.692,NA,59,162,524
1947-48,27,CHS,BAA,NA,1,NA,NA,0,3,0,0,0,NA,NA,0,1,0
1947-48,27,PHW,BAA,NA,2,NA,NA,2,3,0.667,0,0,NA,NA,0,4,4
1947-48,27,PRO,BAA,NA,41,NA,NA,205,683,0.3,110,159,0.692,NA,59,157,520
1948-49,28,PRO,BAA,NA,57,NA,NA,309,906,0.341,281,367,0.766,NA,209,239,899
1949-50,29,DNN,NBA,NA,57,NA,NA,329,944,0.349,329,456,0.721,NA,229,242,987
1950-51,30,TOT,NBA,NA,60,NA,NA,181,533,0.34,131,180,0.728,120,150,196,493
1950-51,30,BOS,NBA,NA,10,NA,NA,4,25,0.16,10,16,0.625,3,8,14,18
1950-51,30,BLB,NBA,NA,50,NA,NA,177,508,0.348,121,164,0.738,117,142,182,475
Career,NA,,TOT,NA,276,NA,NA,1255,3813,0.329,970,1362,0.712,120,781,1016,3480
,NA,,BAA,NA,159,NA,NA,745,2336,0.319,510,726,0.702,NA,402,578,2000
,NA,,NBA,NA,117,NA,NA,510,1477,0.345,460,636,0.723,120,379,438,1480
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PRO,BAA,NA,98,NA,NA,514,1589,0.323,391,526,0.743,NA,268,396,1419
1 season,NA,CLR,BAA,NA,58,NA,NA,229,741,0.309,119,200,0.595,NA,134,177,577
1 season,NA,DNN,NBA,NA,57,NA,NA,329,944,0.349,329,456,0.721,NA,229,242,987
1 season,NA,BLB,NBA,NA,50,NA,NA,177,508,0.348,121,164,0.738,117,142,182,475
1 season,NA,BOS,NBA,NA,10,NA,NA,4,25,0.16,10,16,0.625,3,8,14,18
1 season,NA,PHW,BAA,NA,2,NA,NA,2,3,0.667,0,0,NA,NA,0,4,4
1 season,NA,CHS,BAA,NA,1,NA,NA,0,3,0,0,0,NA,NA,0,1,0
