Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,DNR,ABA,SG,5,149,-1.5,0.321,0.08,0.28,NA,NA,4.4,9.6,NA,23.2,19.4,NA,-0.4,0.1,-0.4,-0.128
1968-69,24,DNR,ABA,SG,7,224,10.1,0.427,0.093,0.326,NA,NA,7.3,8.7,NA,6.6,17.6,NA,-0.2,0,-0.1,-0.031
1969-70,25,DNR,ABA,SG,11,334,5.1,0.353,0.073,0.211,NA,NA,4.3,14.6,NA,8.5,14.2,NA,-0.8,0.4,-0.4,-0.057
1970-71,26,FLO,ABA,SG,6,105,-0.9,0.385,0.222,0.156,NA,NA,NA,3.8,NA,5.9,NA,NA,-0.2,0,-0.2,-0.084
1971-72,27,FLO,ABA,PG,4,93,12.2,0.449,0.089,0.089,NA,NA,4.4,12.1,NA,4.1,19.9,NA,-0.1,0.1,0,-0.017
Career,NA,,ABA,,33,905,5.3,0.384,0.101,0.227,NA,NA,5.1,10.8,NA,9.8,16.8,NA,-1.7,0.5,-1.2,-0.061
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DNR,ABA,,23,707,5.3,0.373,0.082,0.265,NA,NA,5.2,11.7,NA,11.3,16.4,NA,-1.4,0.4,-0.9,-0.064
2 seasons,NA,FLO,ABA,,10,198,5.3,0.416,0.156,0.122,NA,NA,4.4,7.7,NA,5,19.9,NA,-0.3,0.1,-0.2,-0.052
