Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,23,DNR,ABA,SG,5,NA,149,13,50,0.26,1,4,0.25,12,46,0.261,0.27,9,14,0.643,NA,NA,13,10,NA,17,9,36
1968-69,24,DNR,ABA,SG,7,NA,224,31,86,0.36,2,8,0.25,29,78,0.372,0.372,20,28,0.714,NA,NA,37,14,NA,7,24,84
1969-70,25,DNR,ABA,SG,11,NA,334,32,109,0.294,2,8,0.25,30,101,0.297,0.303,18,23,0.783,NA,NA,32,44,NA,11,33,84
1970-71,26,FLO,ABA,SG,6,NA,105,15,45,0.333,1,10,0.1,14,35,0.4,0.344,6,7,0.857,2,7,9,3,NA,3,15,37
1971-72,27,FLO,ABA,PG,4,NA,93,19,45,0.422,0,4,0,19,41,0.463,0.422,4,4,1,NA,NA,9,7,NA,2,7,42
Career,NA,,ABA,,33,NA,905,110,335,0.328,6,34,0.176,104,301,0.346,0.337,57,76,0.75,2,7,100,78,NA,40,88,283
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DNR,ABA,,23,NA,707,76,245,0.31,5,20,0.25,71,225,0.316,0.32,47,65,0.723,NA,NA,82,68,NA,35,66,204
2 seasons,NA,FLO,ABA,,10,NA,198,34,90,0.378,1,14,0.071,33,76,0.434,0.383,10,11,0.909,2,7,18,10,NA,5,22,79
