Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1969-70,23,KEN,ABA,SF,12,NA,270,41,91,0.451,2,5,0.4,39,86,0.453,0.462,32,44,0.727,NA,NA,64,16,NA,16,32,116
1971-72,25,FLO,ABA,SF,3,NA,14,3,5,0.6,0,2,0,3,3,1,0.6,0,0,NA,NA,NA,1,3,NA,2,3,6
Career,NA,,ABA,,15,NA,284,44,96,0.458,2,7,0.286,42,89,0.472,0.469,32,44,0.727,NA,NA,65,19,NA,18,35,122
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,KEN,ABA,,12,NA,270,41,91,0.451,2,5,0.4,39,86,0.453,0.462,32,44,0.727,NA,NA,64,16,NA,16,32,116
1 season,NA,FLO,ABA,,3,NA,14,3,5,0.6,0,2,0,3,3,1,0.6,0,0,NA,NA,NA,1,3,NA,2,3,6
