,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,19,BOSTONCOLL,1,21,3,4,0,0,8,8,,2,6,3,0,3,0,14,.750,,1.000,21.0,14.0,2.0,6.0
1996-97,21,FRESNOST,32,971,194,408,68,188,104,159,,74,146,59,4,93,103,560,.475,.362,.654,30.3,17.5,2.3,4.6
1997-98,22,FRESNOST,29,,162,347,54,149,75,133,,67,138,54,1,,,453,.467,.362,.564,,15.6,2.3,4.8
1998-99,23,FRESNOST,25,685,91,223,44,115,58,85,,41,181,25,1,69,64,284,.408,.383,.682,27.4,11.4,1.6,7.2
Career,,,87,1677,450,982,166,452,245,385,,184,471,141,6,165,167,1311,.458,.367,.636,28.9,15.1,2.1,5.4
