,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,23,DEN,NBA,C,24,262,,,,31%,69%,+6.0,+13.5,6,7,24,0,14,0,15,4,6
2002-03,24,DEN,NBA,C,59,907,,,,71%,29%,-6.7,+3.6,37,11,38,7,59,0,69,9,30
2003-04,25,DEN,NBA,PF,71,1029,,,,87%,13%,+0.5,-0.6,27,11,69,7,39,0,72,3,18
2004-05,26,NOH,NBA,C,67,1430,,,,3%,97%,-2.1,+9.5,23,17,81,14,85,0,148,18,24
2005-06,27,NOK,NBA,C,32,570,,,,30%,70%,+1.2,+5.0,10,5,39,8,45,14,14,9,9
2007-08,29,NOH,NBA,C,5,34,,,,,100%,+6.1,0.0,0,0,2,1,3,0,0,2,1
2008-09,30,DEN,NBA,C,71,1460,,,,33%,67%,+3.8,+0.3,27,15,105,14,72,20,70,9,26
2009-10,31,DEN,NBA,PF,76,1695,,,,55%,45%,+10.7,+11.4,24,17,116,9,92,20,74,14,17
2010-11,32,DEN,NBA,C,45,732,,,1%,13%,86%,+6.4,+1.6,9,5,53,3,51,8,45,13,16
2011-12,33,DEN,NBA,C,32,486,,,,6%,94%,+5.4,+2.4,3,7,31,3,32,3,13,5,9
2012-13,34,MIA,NBA,C,42,624,,,,10%,91%,+9.0,-0.2,5,8,45,10,40,1,42,8,13
2013-14,35,MIA,NBA,C,72,1396,,,,28%,72%,+6.5,+1.8,11,13,98,17,63,7,44,12,16
2014-15,36,MIA,NBA,C,60,1132,,,,35%,65%,-0.2,+3.5,18,12,57,4,44,8,89,5,21
2015-16,37,TOT,NBA,C,27,402,,,,1%,100%,-9.2,-9.5,3,3,17,2,12,2,28,0,6
2015-16,37,MIA,NBA,C,7,36,,,,,100%,-21.5,-23.7,1,0,2,1,2,0,7,0,1
2015-16,37,MEM,NBA,C,20,366,,,,1%,100%,-7.9,-6.1,2,3,15,1,10,2,21,0,5
2016-17,38,CLE,NBA,C,12,114,,,,4%,96%,+4.5,+1.3,3,1,13,1,6,1,14,0,2
Career,,,NBA,,695,12273,,,,34%,65%,+2.9,+3.9,206,132,788,100,657,84,737,111,214
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DEN,NBA,,378,6571,,,,48%,52%,+4.1,+4.3,133,73,436,43,359,51,358,57,122
4 seasons,,MIA,NBA,,181,3188,,,,27%,73%,+4.3,+1.7,35,33,202,32,149,16,182,25,51
3 seasons,,"NOH,NOK",NBA,,104,2034,,,,11%,89%,-1.1,+8.1,33,22,122,23,133,14,162,29,34
1 season,,MEM,NBA,,20,366,,,,1%,100%,-7.9,-6.1,2,3,15,1,10,2,21,0,5
1 season,,CLE,NBA,,12,114,,,,4%,96%,+4.5,+1.3,3,1,13,1,6,1,14,0,2
