Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,ATL,NBA,SF,77,NA,1715,277,632,0.438,NA,NA,NA,277,632,0.438,0.438,163,217,0.751,177,264,441,114,29,16,NA,239,717
1974-75,23,ATL,NBA,SF,73,NA,1986,315,684,0.461,NA,NA,NA,315,684,0.461,0.461,185,250,0.74,180,254,434,133,54,15,NA,228,815
1975-76,24,ATL,NBA,PF,75,NA,1758,215,486,0.442,NA,NA,NA,215,486,0.442,0.442,162,209,0.775,146,257,403,126,45,16,NA,235,592
1976-77,25,ATL,NBA,SF,77,NA,1405,160,350,0.457,NA,NA,NA,160,350,0.457,0.457,121,150,0.807,75,161,236,103,46,7,NA,217,441
1977-78,26,ATL,NBA,SF,75,NA,1594,192,405,0.474,NA,NA,NA,192,405,0.474,0.474,165,200,0.825,137,166,303,105,55,8,116,280,549
1978-79,27,CHI,NBA,SF,77,NA,1265,152,317,0.479,NA,NA,NA,152,317,0.479,0.479,84,98,0.857,83,155,238,104,18,10,89,180,388
1979-80,28,TOT,NBA,SF,32,NA,385,37,105,0.352,0,0,NA,37,105,0.352,0.352,38,48,0.792,26,45,71,18,3,4,29,70,112
1979-80,28,UTA,NBA,SF,4,NA,24,0,7,0,0,0,NA,0,7,0,0,4,4,1,5,4,9,4,0,0,5,4,4
1979-80,28,ATL,NBA,SF,28,NA,361,37,98,0.378,0,0,NA,37,98,0.378,0.378,34,44,0.773,21,41,62,14,3,4,24,66,108
Career,NA,,NBA,,486,NA,10108,1348,2979,0.453,0,0,NA,1348,2979,0.453,0.453,918,1172,0.783,824,1302,2126,703,250,76,234,1449,3614
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,ATL,NBA,,405,NA,8819,1196,2655,0.45,0,0,NA,1196,2655,0.45,0.45,830,1070,0.776,736,1143,1879,595,232,66,140,1265,3222
1 season,NA,CHI,NBA,,77,NA,1265,152,317,0.479,NA,NA,NA,152,317,0.479,0.479,84,98,0.857,83,155,238,104,18,10,89,180,388
1 season,NA,UTA,NBA,,4,NA,24,0,7,0,0,0,NA,0,7,0,0,4,4,1,5,4,9,4,0,0,5,4,4
