,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,24,CHA,NBA,SF,33,266,,34%,65%,2%,,+7.2,+9.2,1,3,13,3,9,8,26,1,5
2009-10,25,TOT,NBA,SF,18,390,,26%,69%,5%,,+0.3,+5.1,11,5,30,2,15,8,36,4,6
2009-10,25,GSW,NBA,SF,10,276,,30%,64%,7%,,+2.8,+7.0,7,5,24,1,10,6,21,3,3
2009-10,25,WAS,NBA,SF,8,114,,19%,81%,,,-6.5,-1.0,4,0,6,1,5,2,15,1,3
2010-11,26,WAS,NBA,SF,52,542,,23%,75%,2%,,+1.8,+11.5,7,4,25,3,16,5,39,1,8
2011-12,27,WAS,NBA,SF,17,391,,12%,87%,1%,,+3.6,+11.0,4,5,16,2,8,3,20,2,2
2012-13,28,WAS,NBA,SF,41,694,,38%,62%,,,-4.4,-1.7,11,8,28,6,13,6,44,2,7
2013-14,29,TOT,NBA,SF,59,870,,21%,76%,4%,,-6.5,-8.3,18,7,30,5,23,6,79,8,9
2013-14,29,ATL,NBA,SF,53,822,,19%,77%,4%,,-6.3,-7.5,17,7,30,5,22,6,75,8,9
2013-14,29,CHI,NBA,SF,6,48,,45%,51%,4%,,-10.1,-12.3,1,0,0,0,1,0,4,0,0
2014-15,30,DET,NBA,SF,23,198,,55%,45%,,,+5.0,+6.8,0,2,9,2,0,2,28,0,3
Career,,,NBA,,243,3351,,27%,71%,2%,,-1.0,+2.4,52,34,151,23,84,38,272,18,40
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,WAS,NBA,,118,1741,,26%,73%,1%,,-0.8,+5.3,26,17,75,12,42,16,118,6,20
1 season,,ATL,NBA,,53,822,,19%,77%,4%,,-6.3,-7.5,17,7,30,5,22,6,75,8,9
1 season,,CHA,NBA,,33,266,,34%,65%,2%,,+7.2,+9.2,1,3,13,3,9,8,26,1,5
1 season,,DET,NBA,,23,198,,55%,45%,,,+5.0,+6.8,0,2,9,2,0,2,28,0,3
1 season,,GSW,NBA,,10,276,,30%,64%,7%,,+2.8,+7.0,7,5,24,1,10,6,21,3,3
1 season,,CHI,NBA,,6,48,,45%,51%,4%,,-10.1,-12.3,1,0,0,0,1,0,4,0,0
