,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,NJN,NBA,PF,68,2272,,,1%,42%,57%,-6.5,-1.9,52,34,119,24,89,0,291,14,36
2001-02,24,NJN,NBA,PF,73,2504,,,1%,71%,28%,+6.0,+4.7,61,50,91,31,124,0,423,21,47
2002-03,25,NJN,NBA,PF,77,2628,,,9%,90%,2%,+8.0,+6.4,67,59,96,37,181,0,403,34,84
2003-04,26,NJN,NBA,PF,65,2252,,,7%,84%,9%,+5.0,+5.0,50,60,92,38,133,0,348,28,63
2004-05,27,DEN,NBA,PF,70,2272,,,2%,85%,13%,+1.4,-1.6,69,38,104,25,141,0,359,37,69
2005-06,28,DEN,NBA,PF,56,1546,,,,68%,32%,+1.8,+2.5,32,12,84,10,86,2,173,20,43
2006-07,29,DEN,NBA,PF,2,63,,,,100%,,-6.0,-8.0,1,1,4,2,7,1,2,2,0
2007-08,30,DEN,NBA,PF,71,2159,,,,77%,23%,+2.3,-2.7,24,40,141,14,102,4,196,20,51
2008-09,31,DEN,NBA,PF,66,2111,,,,90%,10%,+4.2,+1.4,35,38,112,15,97,1,299,21,54
2009-10,32,DEN,NBA,PF,58,1986,,,,99%,1%,+3.2,-2.1,29,32,99,13,77,1,252,15,34
2010-11,33,DEN,NBA,PF,48,1233,,,,88%,12%,+7.7,+3.8,23,17,62,11,34,2,243,10,21
2011-12,34,LAC,NBA,PF,42,940,,,,65%,35%,+1.4,-2.1,11,8,57,5,20,1,44,0,7
2012-13,35,NYK,NBA,C,18,431,,,,6%,94%,+7.9,+3.8,2,5,29,6,20,0,21,4,4
2013-14,36,NYK,NBA,PF,32,633,,,,80%,21%,+5.2,+7.4,13,3,45,9,9,1,110,1,6
2014-15,37,MIL,NBA,PF,11,104,,,,37%,63%,-2.8,-3.7,1,0,7,1,1,0,12,0,3
Career,,,NBA,,757,23134,,,2%,77%,21%,+3.3,+1.6,470,397,1142,241,1121,13,3176,227,522
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DEN,NBA,,371,11370,,,,85%,15%,+3.1,-0.2,213,178,606,90,544,11,1524,125,272
4 seasons,,NJN,NBA,,283,9656,,,4%,72%,23%,+3.4,+3.7,230,203,398,130,527,0,1465,97,230
2 seasons,,NYK,NBA,,50,1064,,,,50%,50%,+6.3,+5.9,15,8,74,15,29,1,131,5,10
1 season,,LAC,NBA,,42,940,,,,65%,35%,+1.4,-2.1,11,8,57,5,20,1,44,0,7
1 season,,MIL,NBA,,11,104,,,,37%,63%,-2.8,-3.7,1,0,7,1,1,0,12,0,3
