Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1979-80,23,PHI,NBA,SG,52,NA,988,7.5,16.4,0.457,0,0.1,0.333,7.5,16.3,0.458,1.3,2.1,0.622,2.6,3.2,5.8,5,1.1,0.7,3,4.6,16.4,NA,97,105
1980-81,24,PHI,NBA,SG,77,NA,1313,8,16.4,0.489,0,0,0,8,16.4,0.49,3,3.8,0.778,2.9,3.3,6.2,5.4,1.3,0.4,3.9,3.6,19,NA,102,104
1981-82,25,PHI,NBA,SG,77,0,1040,6.4,14.2,0.452,0.1,0.1,1,6.3,14.1,0.448,3.2,4,0.784,2.5,2.9,5.4,5,1.7,0.4,3.6,5,16.1,NA,99,108
1982-83,26,PHI,NBA,SG,77,1,1755,6.9,14.9,0.463,0,0.2,0,6.9,14.7,0.468,1.9,3,0.64,2.6,4,6.6,4.5,1.9,0.5,2.6,4.4,15.7,NA,103,103
1983-84,27,PHI,NBA,SG,69,12,1571,6.8,14.5,0.467,0,0.1,0,6.8,14.4,0.471,2.4,3.2,0.767,1.9,3.2,5.1,4.8,1.5,0.7,3.1,4.5,16,NA,101,108
1984-85,28,PHI,NBA,SG,74,20,1531,5.7,12.6,0.453,0,0.1,0.333,5.7,12.5,0.454,2.4,2.8,0.854,1.9,3,4.8,4.9,1.2,0.5,2.4,4.4,13.8,NA,106,111
1985-86,29,IND,NBA,SG,82,61,2224,7.2,15.7,0.455,0,0.2,0.111,7.1,15.6,0.459,2.6,3.1,0.837,1.5,3.9,5.4,8,1.2,0.2,2.9,3.3,17,NA,104,109
1986-87,30,IND,NBA,SG,78,14,1396,7.6,16.2,0.467,0.2,0.6,0.353,7.4,15.7,0.471,2.1,2.6,0.797,1.8,3.2,5,8.4,1.7,0.2,3,3.7,17.4,NA,104,109
Career,NA,,NBA,,586,108,11818,7,15.1,0.463,0,0.2,0.244,7,14.9,0.466,2.4,3.1,0.77,2.1,3.4,5.5,5.9,1.4,0.4,3,4.1,16.4,NA,102,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHI,NBA,,426,33,8198,6.8,14.7,0.465,0,0.1,0.211,6.8,14.6,0.467,2.3,3.1,0.748,2.4,3.3,5.7,4.9,1.5,0.5,3.1,4.4,16.1,NA,102,107
2 seasons,NA,IND,NBA,,160,75,3620,7.3,15.9,0.46,0.1,0.3,0.269,7.2,15.6,0.464,2.4,2.9,0.824,1.6,3.6,5.2,8.1,1.4,0.2,2.9,3.4,17.2,NA,104,109
