Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,23,MMF,ABA,PF,12,NA,251,29,65,0.446,0,0,NA,29,65,0.446,0.446,19,30,0.633,NA,NA,57,8,14,35,77
Career,NA,,ABA,,12,NA,251,29,65,0.446,0,0,NA,29,65,0.446,0.446,19,30,0.633,NA,NA,57,8,14,35,77
