Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,MMF,ABA,PF,12,251,9,0.492,0,0.462,NA,NA,10.1,4.2,15.2,13.6,NA,0.1,0.2,0.3,0.056
Career,NA,,ABA,,12,251,9,0.492,0,0.462,NA,NA,10.1,4.2,15.2,13.6,NA,0.1,0.2,0.3,0.056
