,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,23,MMF,ABA,,10,,0,,,,6,7,,,,,,,23
1969-70,24,MMF,ABA,,3,,0,,,,5,5,,,,,,,11
Career,,,,,10,,0,,,,6,7,,,,,,,23
