Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011-12,25,UTA,NBA,SF,4,0,73,4.4,9.4,0.474,0.5,2.5,0.2,3.9,6.9,0.571,0,0,NA,3.5,3.9,7.4,1.5,1,0.5,1.5,4.4,9.4
2013-14,27,ATL,NBA,SF,7,7,246,3.4,7.2,0.469,1.3,3.2,0.409,2,4,0.519,1,1.6,0.636,1.8,3.2,5,1.6,0.7,0.4,1.2,3.1,9.1
2014-15,28,ATL,NBA,SF,16,16,558,5.5,11.4,0.486,1.9,4.6,0.403,3.7,6.8,0.543,2.1,2.6,0.78,1.7,4.6,6.3,2.1,1.2,0.3,1,2.3,15
2015-16,29,TOR,NBA,SF,20,19,596,3.7,9.6,0.39,1.6,4.8,0.329,2.2,4.8,0.45,1.6,2.2,0.75,1.4,3.5,4.9,1,1.1,0.4,1.1,3.7,10.7
2016-17,30,TOR,NBA,SF,10,7,155,3.5,8.6,0.405,1.6,5.1,0.318,1.9,3.5,0.533,1.2,2.1,0.556,0.9,5.3,6.3,1.2,1.9,1.2,1.2,3,9.8
2018-19,32,BRK,NBA,PF,5,3,119,2.7,11.5,0.237,2.1,7.3,0.292,0.6,4.2,0.143,2.4,2.4,1,1.8,4.2,6.1,0.6,1.2,0,0.9,2.4,10
Career,NA,,NBA,,62,52,1747,4.2,9.9,0.426,1.6,4.6,0.353,2.6,5.3,0.49,1.6,2.2,0.752,1.6,4,5.6,1.4,1.1,0.4,1.1,3.1,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,TOR,NBA,,30,26,751,3.7,9.4,0.393,1.6,4.8,0.327,2.1,4.6,0.463,1.5,2.2,0.711,1.3,3.9,5.2,1.1,1.2,0.6,1.1,3.6,10.5
2 seasons,NA,ATL,NBA,,23,23,804,4.9,10.1,0.482,1.7,4.2,0.404,3.2,5.9,0.538,1.7,2.3,0.75,1.7,4.2,5.9,1.9,1,0.4,1,2.6,13.2
1 season,NA,BRK,NBA,,5,3,119,2.7,11.5,0.237,2.1,7.3,0.292,0.6,4.2,0.143,2.4,2.4,1,1.8,4.2,6.1,0.6,1.2,0,0.9,2.4,10
1 season,NA,UTA,NBA,,4,0,73,4.4,9.4,0.474,0.5,2.5,0.2,3.9,6.9,0.571,0,0,NA,3.5,3.9,7.4,1.5,1,0.5,1.5,4.4,9.4
