Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,23,MEM,NBA,SF,71,1,795,4,10.1,0.396,0,0.3,0,4,9.8,0.407,1.5,2.4,0.623,2.4,4.4,6.8,1.5,1.3,0.4,1.1,4.8,9.5
2010-11,24,TOT,NBA,PF,12,0,50,2.9,8.6,0.333,0,0,NA,2.9,8.6,0.333,1.4,1.4,1,1.4,4.3,5.8,2.9,0.7,0.7,0,3.6,7.2
2010-11,24,MEM,NBA,PF,7,0,39,3.7,8.3,0.444,0,0,NA,3.7,8.3,0.444,1.8,1.8,1,1.8,5.5,7.4,1.8,0.9,0.9,0,4.6,9.2
2010-11,24,HOU,NBA,PF,5,0,11,0,9.8,0,0,0,NA,0,9.8,0,0,0,NA,0,0,0,6.5,0,0,0,0,0
2011-12,25,TOT,NBA,SF-PF,24,9,348,4.4,10.9,0.41,0.7,2,0.368,3.7,8.9,0.419,1.4,1.7,0.875,2.9,2.6,5.5,1.9,1.2,0.1,1.1,3.8,11.1
2011-12,25,DEN,NBA,PF,4,0,21,10.3,10.3,1,0,0,NA,10.3,10.3,1,0,0,NA,0,5.1,5.1,5.1,0,0,3.4,1.7,20.6
2011-12,25,UTA,NBA,SF,20,9,327,4.1,10.9,0.374,0.8,2.1,0.368,3.3,8.8,0.375,1.5,1.8,0.875,3.1,2.4,5.5,1.7,1.3,0.1,1,4,10.5
2012-13,26,UTA,NBA,SF,66,12,1111,4.8,10.5,0.46,0.6,2.3,0.286,4.2,8.2,0.508,2.4,3.2,0.765,2.8,3.3,6.1,2,1.9,0.8,1.1,3.9,12.7
2013-14,27,ATL,NBA,SF,73,73,2341,4.6,9.9,0.47,1.5,4.1,0.362,3.2,5.8,0.548,1.7,2.2,0.773,1.6,4.6,6.2,2.1,1.7,0.3,1.2,2.9,12.5
2014-15,28,ATL,NBA,SF,70,69,2189,5.2,10.7,0.487,2,5,0.395,3.3,5.7,0.567,2.1,3,0.702,1.6,4.5,6.1,1.9,1.5,0.3,1.2,2.5,14.5
2015-16,29,TOR,NBA,SF,26,22,786,4.8,12.4,0.389,2.1,5.4,0.39,2.7,7,0.388,1.4,2.3,0.6,1.4,4.2,5.6,1.2,2,0.3,1.3,2.9,13.1
2016-17,30,TOR,NBA,SF,72,72,1882,4.2,10.5,0.4,2.1,6.1,0.341,2.1,4.4,0.483,1.7,2.2,0.761,1.2,4.1,5.3,1.4,1.5,0.5,1,2.7,12.2
2017-18,31,BRK,NBA,PF,73,73,2180,5.4,13,0.414,2.4,6.5,0.371,3,6.5,0.457,3.1,4.1,0.764,1.7,6.2,7.9,2.4,1,0.5,1.7,2.7,16.2
2018-19,32,BRK,NBA,PF,67,8,1703,4.8,12.2,0.395,2.2,6.6,0.342,2.6,5.6,0.457,3.9,5.1,0.76,1.4,5.9,7.4,1.8,0.7,0.2,1.5,2.4,15.7
2019-20,33,TOT,NBA,SF,21,0,231,3.3,8.4,0.389,1.1,4.2,0.259,2.2,4.2,0.519,3.7,5.6,0.667,1.7,5.6,7.3,2.8,0.6,0.6,2.5,4.4,11.4
2019-20,33,SAS,NBA,SF,15,0,135,2.4,7.7,0.31,0.8,3.5,0.231,1.6,4.3,0.375,3.2,5.3,0.6,1.9,6.4,8.3,2.9,0.5,0.5,2.7,5.3,8.8
